Datum Zeit,Freiberg PM10
,µg/m³
30-06-08,20
29-06-08,12
28-06-08,13
27-06-08,18
26-06-08,20
25-06-08,17
24-06-08,19
23-06-08,16
22-06-08,16
21-06-08,17
20-06-08,15
19-06-08,20
18-06-08,19
17-06-08,14
16-06-08,11
15-06-08,12
14-06-08,14
13-06-08,10
12-06-08,19
11-06-08,21
10-06-08,26
09-06-08,22
08-06-08,19
07-06-08,24
06-06-08,22
05-06-08,24
04-06-08,26
03-06-08,26
02-06-08,34
01-06-08,33

