Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-06-08,17
29-06-08,9
28-06-08,10
27-06-08,18
26-06-08,19
25-06-08,19
24-06-08,18
23-06-08,15
22-06-08,15
21-06-08,14
20-06-08,14
19-06-08,20
18-06-08,19
17-06-08,12
16-06-08,10
15-06-08,12
14-06-08,13
13-06-08,9
12-06-08,19
11-06-08,20
10-06-08,24
09-06-08,22
08-06-08,19
07-06-08,22
06-06-08,18
05-06-08,22
04-06-08,28
03-06-08,22
02-06-08,31
01-06-08,30

