Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-06-08,9.19
29-06-08,
28-06-08,5.02
27-06-08,
26-06-08,7.36
25-06-08,
24-06-08,9.24
23-06-08,
22-06-08,9.47
21-06-08,
20-06-08,6.10
19-06-08,
18-06-08,12.12
17-06-08,
16-06-08,5.07
15-06-08,
14-06-08,6.08
13-06-08,
12-06-08,10.01
11-06-08,
10-06-08,12.95
09-06-08,
08-06-08,10.23
07-06-08,
06-06-08,9.50
05-06-08,
04-06-08,10.45
03-06-08,
02-06-08,16.86
01-06-08,

