Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-06-08,
29-06-08,
28-06-08,
27-06-08,
26-06-08,13.72
25-06-08,
24-06-08,11.45
23-06-08,
22-06-08,11.45
21-06-08,
20-06-08,10.53
19-06-08,
18-06-08,15.86
17-06-08,
16-06-08,13.64
15-06-08,
14-06-08,10.93
13-06-08,
12-06-08,8.30
11-06-08,
10-06-08,18.21
09-06-08,
08-06-08,16.46
07-06-08,
06-06-08,13.57
05-06-08,
04-06-08,19.56
03-06-08,
02-06-08,29.04
01-06-08,

