Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-04-09,
29-04-09,
28-04-09,33
27-04-09,
26-04-09,
25-04-09,23
24-04-09,
23-04-09,
22-04-09,
21-04-09,
20-04-09,
19-04-09,20
18-04-09,
17-04-09,
16-04-09,31
15-04-09,
14-04-09,
13-04-09,32
12-04-09,
11-04-09,
10-04-09,35
09-04-09,
08-04-09,
07-04-09,44
06-04-09,
05-04-09,
04-04-09,62
03-04-09,
02-04-09,
01-04-09,31

