Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-05-09 00:00,46
30-04-09 23:00,35
30-04-09 22:00,37
30-04-09 21:00,47
30-04-09 20:00,69
30-04-09 19:00,74
30-04-09 18:00,74
30-04-09 17:00,79
30-04-09 16:00,93
30-04-09 15:00,92
30-04-09 14:00,86
30-04-09 13:00,74
30-04-09 12:00,62
30-04-09 11:00,62
30-04-09 10:00,65
30-04-09 09:00,65
30-04-09 08:00,57
30-04-09 07:00,52
30-04-09 06:00,47
30-04-09 05:00,22
30-04-09 04:00,26
30-04-09 03:00,39
30-04-09 02:00,46
30-04-09 01:00,55
30-04-09 00:00,73
29-04-09 23:00,80
29-04-09 22:00,84
29-04-09 21:00,78
29-04-09 20:00,83
29-04-09 19:00,84
29-04-09 18:00,95
29-04-09 17:00,98
29-04-09 16:00,100
29-04-09 15:00,93
29-04-09 14:00,91
29-04-09 13:00,84
29-04-09 12:00,78
29-04-09 11:00,84
29-04-09 10:00,99
29-04-09 09:00,95
29-04-09 08:00,60
29-04-09 07:00,28
29-04-09 06:00,27
29-04-09 05:00,32
29-04-09 04:00,41
29-04-09 03:00,48
29-04-09 02:00,55
29-04-09 01:00,54
29-04-09 00:00,49
28-04-09 23:00,51
28-04-09 22:00,54
28-04-09 21:00,71
28-04-09 20:00,118
28-04-09 19:00,113
28-04-09 18:00,114
28-04-09 17:00,118
28-04-09 16:00,132
28-04-09 15:00,123
28-04-09 14:00,120
28-04-09 13:00,111
28-04-09 12:00,92
28-04-09 11:00,91
28-04-09 10:00,90
28-04-09 09:00,85
28-04-09 08:00,84
28-04-09 07:00,84
28-04-09 06:00,88
28-04-09 05:00,92
28-04-09 04:00,95
28-04-09 03:00,99
28-04-09 02:00,98
28-04-09 01:00,96
28-04-09 00:00,96
27-04-09 23:00,95
27-04-09 22:00,97
27-04-09 21:00,102
27-04-09 20:00,105
27-04-09 19:00,109
27-04-09 18:00,116
27-04-09 17:00,123
27-04-09 16:00,125
27-04-09 15:00,120
27-04-09 14:00,109
27-04-09 13:00,100
27-04-09 12:00,94
27-04-09 11:00,89
27-04-09 10:00,87
27-04-09 09:00,84
27-04-09 08:00,79
27-04-09 07:00,81
27-04-09 06:00,87
27-04-09 05:00,92
27-04-09 04:00,97
27-04-09 03:00,99
27-04-09 02:00,99
27-04-09 01:00,100
27-04-09 00:00,102
26-04-09 23:00,105
26-04-09 22:00,107
26-04-09 21:00,108
26-04-09 20:00,110
26-04-09 19:00,112
26-04-09 18:00,111
26-04-09 17:00,114
26-04-09 16:00,117
26-04-09 15:00,121
26-04-09 14:00,122
26-04-09 13:00,119
26-04-09 12:00,114
26-04-09 11:00,108
26-04-09 10:00,105
26-04-09 09:00,101
26-04-09 08:00,97
26-04-09 07:00,95
26-04-09 06:00,96
26-04-09 05:00,98
26-04-09 04:00,99
26-04-09 03:00,101
26-04-09 02:00,103
26-04-09 01:00,101
26-04-09 00:00,100
25-04-09 23:00,96
25-04-09 22:00,99
25-04-09 21:00,111
25-04-09 20:00,120
25-04-09 19:00,132
25-04-09 18:00,133
25-04-09 17:00,131
25-04-09 16:00,127
25-04-09 15:00,125
25-04-09 14:00,126
25-04-09 13:00,127
25-04-09 12:00,121
25-04-09 11:00,108
25-04-09 10:00,97
25-04-09 09:00,91
25-04-09 08:00,80
