Datum Zeit,Borna PM10
,µg/m³
30-04-09,38
29-04-09,24
28-04-09,36
27-04-09,30
26-04-09,31
25-04-09,31
24-04-09,36
23-04-09,22
22-04-09,41
21-04-09,29
20-04-09,38
19-04-09,31
18-04-09,33
17-04-09,47
16-04-09,59
15-04-09,41
14-04-09,61
13-04-09,36
12-04-09,33
11-04-09,38
10-04-09,37
09-04-09,23
08-04-09,41
07-04-09,60
06-04-09,75
05-04-09,89
04-04-09,85
03-04-09,62
02-04-09,58
01-04-09,36

