Datum Zeit,Leipzig-West PM10
,µg/m³
30-04-09,49
29-04-09,29
28-04-09,25
27-04-09,24
26-04-09,26
25-04-09,25
24-04-09,35
23-04-09,25
22-04-09,31
21-04-09,27
20-04-09,20
19-04-09,27
18-04-09,31
17-04-09,41
16-04-09,36
15-04-09,36
14-04-09,41
13-04-09,33
12-04-09,32
11-04-09,32
10-04-09,32
09-04-09,25
08-04-09,36
07-04-09,59
06-04-09,63
05-04-09,73
04-04-09,82
03-04-09,51
02-04-09,45
01-04-09,34

