Datum Zeit,Freiberg PM10
,µg/m³
30-04-09,43
29-04-09,29
28-04-09,45
27-04-09,35
26-04-09,35
25-04-09,34
24-04-09,43
23-04-09,16
22-04-09,33
21-04-09,27
20-04-09,28
19-04-09,24
18-04-09,25
17-04-09,41
16-04-09,41
15-04-09,35
14-04-09,40
13-04-09,36
12-04-09,35
11-04-09,37
10-04-09,31
09-04-09,27
08-04-09,36
07-04-09,54
06-04-09,82
05-04-09,94
04-04-09,66
03-04-09,47
02-04-09,57
01-04-09,

