Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-04-09,53
29-04-09,33
28-04-09,46
27-04-09,37
26-04-09,40
25-04-09,40
24-04-09,45
23-04-09,26
22-04-09,43
21-04-09,34
20-04-09,31
19-04-09,26
18-04-09,19
17-04-09,54
16-04-09,42
15-04-09,40
14-04-09,46
13-04-09,37
12-04-09,38
11-04-09,41
10-04-09,32
09-04-09,34
08-04-09,48
07-04-09,61
06-04-09,87
05-04-09,99
04-04-09,67
03-04-09,51
02-04-09,65
01-04-09,51

