Datum Zeit,Schwartenberg PM10
,µg/m³
30-04-09,24
29-04-09,21
28-04-09,32
27-04-09,25
26-04-09,25
25-04-09,26
24-04-09,27
23-04-09,9
22-04-09,26
21-04-09,18
20-04-09,19
19-04-09,16
18-04-09,12
17-04-09,18
16-04-09,29
15-04-09,34
14-04-09,29
13-04-09,28
12-04-09,25
11-04-09,28
10-04-09,22
09-04-09,9
08-04-09,20
07-04-09,40
06-04-09,63
05-04-09,80
04-04-09,40
03-04-09,41
02-04-09,33
01-04-09,21

