Datum Zeit,Zittau-Ost PM10
,µg/m³
31-08-11,13
30-08-11,11
29-08-11,11
28-08-11,9
27-08-11,11
26-08-11,29
25-08-11,22
24-08-11,24
23-08-11,29
22-08-11,
21-08-11,16
20-08-11,12
19-08-11,14
18-08-11,19
17-08-11,17
16-08-11,13
15-08-11,13
14-08-11,11
13-08-11,12
12-08-11,14
11-08-11,13
10-08-11,10
09-08-11,6
08-08-11,8
07-08-11,14
06-08-11,18
05-08-11,18
04-08-11,33
03-08-11,18
02-08-11,18
01-08-11,15

