Datum Zeit,Brockau PM10
,µg/m³
31-08-11,11
30-08-11,10
29-08-11,8
28-08-11,6
27-08-11,4
26-08-11,22
25-08-11,14
24-08-11,17
23-08-11,27
22-08-11,19
21-08-11,15
20-08-11,11
19-08-11,12
18-08-11,16
17-08-11,12
16-08-11,18
15-08-11,13
14-08-11,8
13-08-11,16
12-08-11,12
11-08-11,15
10-08-11,9
09-08-11,7
08-08-11,7
07-08-11,5
06-08-11,11
05-08-11,12
04-08-11,14
03-08-11,17
02-08-11,13
01-08-11,15

