Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-08-11,17
30-08-11,15
29-08-11,11
28-08-11,9
27-08-11,7
26-08-11,31
25-08-11,20
24-08-11,18
23-08-11,28
22-08-11,24
21-08-11,20
20-08-11,15
19-08-11,15
18-08-11,22
17-08-11,16
16-08-11,21
15-08-11,15
14-08-11,9
13-08-11,12
12-08-11,11
11-08-11,12
10-08-11,12
09-08-11,8
08-08-11,8
07-08-11,9
06-08-11,14
05-08-11,15
04-08-11,19
03-08-11,21
02-08-11,16
01-08-11,22

