Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-08-11,26
30-08-11,20
29-08-11,17
28-08-11,13
27-08-11,13
26-08-11,34
25-08-11,26
24-08-11,22
23-08-11,30
22-08-11,33
21-08-11,28
20-08-11,22
19-08-11,22
18-08-11,27
17-08-11,26
16-08-11,29
15-08-11,31
14-08-11,16
13-08-11,18
12-08-11,22
11-08-11,20
10-08-11,17
09-08-11,13
08-08-11,15
07-08-11,15
06-08-11,22
05-08-11,28
04-08-11,28
03-08-11,22
02-08-11,27
01-08-11,23

