Datum Zeit,Freiberg PM10
,µg/m³
31-08-11,16
30-08-11,15
29-08-11,11
28-08-11,8
27-08-11,9
26-08-11,34
25-08-11,19
24-08-11,22
23-08-11,28
22-08-11,23
21-08-11,20
20-08-11,17
19-08-11,16
18-08-11,27
17-08-11,18
16-08-11,24
15-08-11,18
14-08-11,13
13-08-11,11
12-08-11,15
11-08-11,15
10-08-11,11
09-08-11,10
08-08-11,13
07-08-11,9
06-08-11,24
05-08-11,22
04-08-11,22
03-08-11,22
02-08-11,20
01-08-11,12

