Datum Zeit,Glauchau PM10
,µg/m³
31-08-11,13
30-08-11,12
29-08-11,8
28-08-11,4
27-08-11,5
26-08-11,23
25-08-11,13
24-08-11,13
23-08-11,23
22-08-11,19
21-08-11,16
20-08-11,13
19-08-11,10
18-08-11,17
17-08-11,15
16-08-11,17
15-08-11,12
14-08-11,8
13-08-11,9
12-08-11,13
11-08-11,14
10-08-11,8
09-08-11,7
08-08-11,7
07-08-11,4
06-08-11,9
05-08-11,14
04-08-11,16
03-08-11,15
02-08-11,
01-08-11,16

