Datum Zeit,Plauen-Sued PM10
,µg/m³
31-08-11,16
30-08-11,25
29-08-11,11
28-08-11,6
27-08-11,6
26-08-11,25
25-08-11,18
24-08-11,21
23-08-11,28
22-08-11,27
21-08-11,14
20-08-11,15
19-08-11,13
18-08-11,18
17-08-11,15
16-08-11,20
15-08-11,18
14-08-11,9
13-08-11,10
12-08-11,12
11-08-11,13
10-08-11,10
09-08-11,8
08-08-11,8
07-08-11,6
06-08-11,12
05-08-11,15
04-08-11,17
03-08-11,17
02-08-11,17
01-08-11,21

