Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-08-11,55
30-08-11,38
29-08-11,38
28-08-11,14
27-08-11,12
26-08-11,40
25-08-11,39
24-08-11,31
23-08-11,29
22-08-11,35
21-08-11,21
20-08-11,31
19-08-11,38
18-08-11,37
17-08-11,36
16-08-11,31
15-08-11,29
14-08-11,12
13-08-11,17
12-08-11,23
11-08-11,48
10-08-11,38
09-08-11,33
08-08-11,26
07-08-11,13
06-08-11,22
05-08-11,21
04-08-11,34
03-08-11,28
02-08-11,23
01-08-11,23

