Datum Zeit,Leipzig-West PM10
,µg/m³
31-10-11,32
30-10-11,40
29-10-11,41
28-10-11,33
27-10-11,27
26-10-11,29
25-10-11,34
24-10-11,33
23-10-11,27
22-10-11,31
21-10-11,24
20-10-11,10
19-10-11,7
18-10-11,20
17-10-11,29
16-10-11,21
15-10-11,19
14-10-11,15
13-10-11,13
12-10-11,7
11-10-11,7
10-10-11,9
09-10-11,9
08-10-11,5
07-10-11,8
06-10-11,13
05-10-11,13
04-10-11,23
03-10-11,28
02-10-11,32
01-10-11,22

