Datum Zeit,Freiberg PM10
,µg/m³
31-10-11,28
30-10-11,26
29-10-11,30
28-10-11,28
27-10-11,33
26-10-11,28
25-10-11,20
24-10-11,28
23-10-11,29
22-10-11,30
21-10-11,32
20-10-11,12
19-10-11,10
18-10-11,21
17-10-11,28
16-10-11,20
15-10-11,17
14-10-11,19
13-10-11,16
12-10-11,6
11-10-11,7
10-10-11,8
09-10-11,9
08-10-11,6
07-10-11,9
06-10-11,14
05-10-11,15
04-10-11,25
03-10-11,20
02-10-11,20
01-10-11,20

