Datum Zeit,Niesky PM10
,µg/m³
31-10-11,28
30-10-11,29
29-10-11,28
28-10-11,22
27-10-11,21
26-10-11,21
25-10-11,38
24-10-11,44
23-10-11,44
22-10-11,21
21-10-11,16
20-10-11,6
19-10-11,4
18-10-11,19
17-10-11,11
16-10-11,16
15-10-11,12
14-10-11,8
13-10-11,10
12-10-11,
11-10-11,5
10-10-11,5
09-10-11,6
08-10-11,5
07-10-11,7
06-10-11,9
05-10-11,12
04-10-11,18
03-10-11,14
02-10-11,13
01-10-11,13

