Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-10-11,34
30-10-11,29
29-10-11,43
28-10-11,53
27-10-11,73
26-10-11,49
25-10-11,24
24-10-11,33
23-10-11,26
22-10-11,29
21-10-11,72
20-10-11,
19-10-11,
18-10-11,
17-10-11,
16-10-11,
15-10-11,
14-10-11,
13-10-11,
12-10-11,
11-10-11,
10-10-11,
09-10-11,
08-10-11,
07-10-11,
06-10-11,
05-10-11,
04-10-11,
03-10-11,
02-10-11,
01-10-11,

