Datum Zeit,Glauchau PM10
,µg/m³
31-10-11,27
30-10-11,26
29-10-11,39
28-10-11,31
27-10-11,28
26-10-11,30
25-10-11,17
24-10-11,22
23-10-11,28
22-10-11,22
21-10-11,28
20-10-11,13
19-10-11,6
18-10-11,19
17-10-11,28
16-10-11,20
15-10-11,24
14-10-11,16
13-10-11,18
12-10-11,6
11-10-11,6
10-10-11,6
09-10-11,5
08-10-11,4
07-10-11,8
06-10-11,15
05-10-11,12
04-10-11,25
03-10-11,19
02-10-11,24
01-10-11,21

