Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-10-11,39
30-10-11,37
29-10-11,32
28-10-11,24
27-10-11,26
26-10-11,27
25-10-11,24
24-10-11,30
23-10-11,27
22-10-11,21
21-10-11,25
20-10-11,10
19-10-11,6
18-10-11,22
17-10-11,24
16-10-11,16
15-10-11,16
14-10-11,10
13-10-11,12
12-10-11,9
11-10-11,7
10-10-11,8
09-10-11,9
08-10-11,6
07-10-11,10
06-10-11,11
05-10-11,12
04-10-11,22
03-10-11,21
02-10-11,25
01-10-11,17

