Datum Zeit,Carlsfeld PM10
,µg/m³
31-10-11,7
30-10-11,12
29-10-11,13
28-10-11,10
27-10-11,8
26-10-11,11
25-10-11,13
24-10-11,15
23-10-11,19
22-10-11,13
21-10-11,9
20-10-11,8
19-10-11,4
18-10-11,14
17-10-11,14
16-10-11,11
15-10-11,8
14-10-11,8
13-10-11,8
12-10-11,2
11-10-11,5
10-10-11,5
09-10-11,4
08-10-11,3
07-10-11,6
06-10-11,8
05-10-11,
04-10-11,16
03-10-11,11
02-10-11,9
01-10-11,11

