Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-10-11,43
30-10-11,44
29-10-11,53
28-10-11,47
27-10-11,46
26-10-11,42
25-10-11,45
24-10-11,44
23-10-11,35
22-10-11,31
21-10-11,39
20-10-11,18
19-10-11,14
18-10-11,27
17-10-11,
16-10-11,
15-10-11,
14-10-11,
13-10-11,28
12-10-11,15
11-10-11,11
10-10-11,14
09-10-11,11
08-10-11,9
07-10-11,15
06-10-11,26
05-10-11,23
04-10-11,39
03-10-11,44
02-10-11,46
01-10-11,43

