Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-10-11,45
30-10-11,40
29-10-11,33
28-10-11,26
27-10-11,27
26-10-11,27
25-10-11,22
24-10-11,28
23-10-11,28
22-10-11,27
21-10-11,27
20-10-11,10
19-10-11,6
18-10-11,23
17-10-11,25
16-10-11,16
15-10-11,17
14-10-11,13
13-10-11,14
12-10-11,7
11-10-11,7
10-10-11,9
09-10-11,11
08-10-11,6
07-10-11,8
06-10-11,10
05-10-11,12
04-10-11,23
03-10-11,21
02-10-11,22
01-10-11,21

