Datum Zeit,Klingenthal PM10
,µg/m³
31-10-11,19
30-10-11,22
29-10-11,22
28-10-11,23
27-10-11,17
26-10-11,19
25-10-11,15
24-10-11,16
23-10-11,25
22-10-11,18
21-10-11,12
20-10-11,10
19-10-11,3
18-10-11,18
17-10-11,20
16-10-11,19
15-10-11,16
14-10-11,15
13-10-11,13
12-10-11,2
11-10-11,6
10-10-11,6
09-10-11,5
08-10-11,1
07-10-11,5
06-10-11,7
05-10-11,13
04-10-11,19
03-10-11,13
02-10-11,17
01-10-11,18

