Datum Zeit,Brockau PM10
,µg/m³
31-10-11,24
30-10-11,29
29-10-11,31
28-10-11,25
27-10-11,24
26-10-11,22
25-10-11,19
24-10-11,18
23-10-11,24
22-10-11,20
21-10-11,16
20-10-11,9
19-10-11,4
18-10-11,15
17-10-11,23
16-10-11,15
15-10-11,16
14-10-11,12
13-10-11,12
12-10-11,3
11-10-11,6
10-10-11,6
09-10-11,5
08-10-11,3
07-10-11,6
06-10-11,12
05-10-11,10
04-10-11,
03-10-11,
02-10-11,
01-10-11,

