Datum Zeit,Goerlitz PM10
,µg/m³
31-10-11,47
30-10-11,34
29-10-11,39
28-10-11,37
27-10-11,36
26-10-11,33
25-10-11,48
24-10-11,50
23-10-11,
22-10-11,37
21-10-11,35
20-10-11,14
19-10-11,18
18-10-11,30
17-10-11,24
16-10-11,26
15-10-11,29
14-10-11,19
13-10-11,19
12-10-11,15
11-10-11,9
10-10-11,10
09-10-11,11
08-10-11,10
07-10-11,15
06-10-11,16
05-10-11,19
04-10-11,27
03-10-11,26
02-10-11,39
01-10-11,30

