Datum Zeit,Borna NO
,µg/m³
01-11-05 00:00,19
31-10-05 23:00,19
31-10-05 22:00,11
31-10-05 21:00,19
31-10-05 20:00,43
31-10-05 19:00,50
31-10-05 18:00,73
31-10-05 17:00,82
31-10-05 16:00,32
31-10-05 15:00,31
31-10-05 14:00,24
31-10-05 13:00,24
31-10-05 12:00,26
31-10-05 11:00,33
31-10-05 10:00,
31-10-05 09:00,
31-10-05 08:00,
31-10-05 07:00,
31-10-05 06:00,
31-10-05 05:00,
31-10-05 04:00,
31-10-05 03:00,
31-10-05 02:00,
31-10-05 01:00,
31-10-05 00:00,
30-10-05 23:00,
30-10-05 22:00,
30-10-05 21:00,
30-10-05 20:00,
30-10-05 19:00,
30-10-05 18:00,
30-10-05 17:00,
30-10-05 16:00,
30-10-05 15:00,
30-10-05 14:00,
30-10-05 13:00,
30-10-05 12:00,
30-10-05 11:00,
30-10-05 10:00,26
30-10-05 09:00,29
30-10-05 08:00,16
30-10-05 07:00,5
30-10-05 06:00,2
30-10-05 05:00,5
30-10-05 04:00,3
30-10-05 03:00,2
30-10-05 02:00,11
30-10-05 01:00,6
30-10-05 00:00,8
29-10-05 23:00,10
29-10-05 22:00,25
29-10-05 21:00,29
29-10-05 20:00,47
29-10-05 19:00,108
29-10-05 18:00,108
29-10-05 17:00,56
29-10-05 16:00,47
29-10-05 15:00,40
29-10-05 14:00,34
29-10-05 13:00,41
29-10-05 12:00,44
29-10-05 11:00,70
29-10-05 10:00,75
29-10-05 09:00,89
29-10-05 08:00,64
29-10-05 07:00,56
29-10-05 06:00,46
29-10-05 05:00,52
29-10-05 04:00,35
29-10-05 03:00,13
29-10-05 02:00,18
29-10-05 01:00,20
29-10-05 00:00,42
28-10-05 23:00,57
28-10-05 22:00,90
28-10-05 21:00,124
28-10-05 20:00,87
28-10-05 19:00,63
28-10-05 18:00,120
28-10-05 17:00,111
28-10-05 16:00,92
28-10-05 15:00,66
28-10-05 14:00,94
28-10-05 13:00,59
28-10-05 12:00,70
28-10-05 11:00,135
28-10-05 10:00,191
28-10-05 09:00,238
28-10-05 08:00,217
28-10-05 07:00,208
28-10-05 06:00,185
28-10-05 05:00,114
28-10-05 04:00,68
28-10-05 03:00,52
28-10-05 02:00,18
28-10-05 01:00,20
28-10-05 00:00,20
27-10-05 23:00,16
27-10-05 22:00,21
27-10-05 21:00,48
27-10-05 20:00,81
27-10-05 19:00,72
27-10-05 18:00,46
27-10-05 17:00,36
27-10-05 16:00,155
27-10-05 15:00,107
27-10-05 14:00,88
27-10-05 13:00,90
27-10-05 12:00,86
27-10-05 11:00,123
27-10-05 10:00,140
27-10-05 09:00,158
27-10-05 08:00,158
27-10-05 07:00,140
27-10-05 06:00,199
27-10-05 05:00,133
27-10-05 04:00,51
27-10-05 03:00,33
27-10-05 02:00,23
27-10-05 01:00,13
27-10-05 00:00,11
26-10-05 23:00,13
26-10-05 22:00,32
26-10-05 21:00,78
26-10-05 20:00,105
26-10-05 19:00,132
26-10-05 18:00,91
26-10-05 17:00,69
26-10-05 16:00,69
26-10-05 15:00,49
26-10-05 14:00,51
26-10-05 13:00,55
26-10-05 12:00,46
26-10-05 11:00,47
26-10-05 10:00,76
26-10-05 09:00,91
26-10-05 08:00,91
26-10-05 07:00,73
26-10-05 06:00,56
26-10-05 05:00,33
26-10-05 04:00,12
26-10-05 03:00,5
26-10-05 02:00,6
26-10-05 01:00,3
26-10-05 00:00,5
25-10-05 23:00,3
25-10-05 22:00,8
25-10-05 21:00,17
25-10-05 20:00,25
25-10-05 19:00,33
25-10-05 18:00,39
25-10-05 17:00,64
25-10-05 16:00,81
25-10-05 15:00,69
25-10-05 14:00,64
25-10-05 13:00,56
25-10-05 12:00,67
25-10-05 11:00,73
25-10-05 10:00,66
25-10-05 09:00,89
25-10-05 08:00,92
25-10-05 07:00,84
25-10-05 06:00,71
25-10-05 05:00,41
25-10-05 04:00,14
25-10-05 03:00,11
25-10-05 02:00,6
25-10-05 01:00,10
25-10-05 00:00,7
24-10-05 23:00,8
24-10-05 22:00,14
24-10-05 21:00,25
24-10-05 20:00,24
24-10-05 19:00,48
24-10-05 18:00,107
24-10-05 17:00,139
24-10-05 16:00,152
24-10-05 15:00,92
24-10-05 14:00,110
24-10-05 13:00,97
24-10-05 12:00,108
24-10-05 11:00,183
24-10-05 10:00,186
24-10-05 09:00,193
24-10-05 08:00,149
24-10-05 07:00,140
24-10-05 06:00,121
24-10-05 05:00,99
24-10-05 04:00,35
24-10-05 03:00,24
24-10-05 02:00,16
24-10-05 01:00,8
24-10-05 00:00,6
23-10-05 23:00,12
23-10-05 22:00,11
23-10-05 21:00,13
23-10-05 20:00,27
23-10-05 19:00,41
23-10-05 18:00,56
23-10-05 17:00,89
23-10-05 16:00,44
23-10-05 15:00,43
23-10-05 14:00,31
23-10-05 13:00,27
23-10-05 12:00,23
23-10-05 11:00,25
23-10-05 10:00,22
23-10-05 09:00,11
23-10-05 08:00,13
23-10-05 07:00,2
23-10-05 06:00,4
23-10-05 05:00,2
23-10-05 04:00,2
23-10-05 03:00,2
23-10-05 02:00,1
23-10-05 01:00,5
23-10-05 00:00,3
22-10-05 23:00,6
22-10-05 22:00,9
22-10-05 21:00,11
22-10-05 20:00,14
22-10-05 19:00,21
22-10-05 18:00,33
22-10-05 17:00,33
22-10-05 16:00,24
22-10-05 15:00,24
22-10-05 14:00,34
22-10-05 13:00,29
22-10-05 12:00,43
22-10-05 11:00,38
22-10-05 10:00,52
22-10-05 09:00,41
22-10-05 08:00,36
22-10-05 07:00,17
22-10-05 06:00,11
22-10-05 05:00,15
22-10-05 04:00,9
22-10-05 03:00,7
22-10-05 02:00,4
22-10-05 01:00,6
22-10-05 00:00,5
21-10-05 23:00,8
21-10-05 22:00,20
21-10-05 21:00,23
21-10-05 20:00,36
21-10-05 19:00,101
21-10-05 18:00,109
21-10-05 17:00,111
21-10-05 16:00,124
21-10-05 15:00,115
21-10-05 14:00,139
21-10-05 13:00,109
21-10-05 12:00,115
21-10-05 11:00,118
21-10-05 10:00,101
21-10-05 09:00,152
21-10-05 08:00,195
21-10-05 07:00,160
21-10-05 06:00,105
21-10-05 05:00,56
21-10-05 04:00,26
21-10-05 03:00,13
21-10-05 02:00,11
21-10-05 01:00,9
21-10-05 00:00,11
20-10-05 23:00,22
20-10-05 22:00,39
20-10-05 21:00,26
20-10-05 20:00,34
20-10-05 19:00,57
20-10-05 18:00,96
20-10-05 17:00,137
20-10-05 16:00,102
20-10-05 15:00,100
20-10-05 14:00,93
20-10-05 13:00,79
20-10-05 12:00,71
20-10-05 11:00,94
20-10-05 10:00,94
20-10-05 09:00,132
20-10-05 08:00,151
20-10-05 07:00,157
20-10-05 06:00,146
20-10-05 05:00,61
20-10-05 04:00,19
20-10-05 03:00,18
20-10-05 02:00,4
20-10-05 01:00,14
20-10-05 00:00,3
19-10-05 23:00,16
19-10-05 22:00,41
19-10-05 21:00,29
19-10-05 20:00,73
19-10-05 19:00,133
19-10-05 18:00,143
19-10-05 17:00,90
19-10-05 16:00,87
19-10-05 15:00,65
19-10-05 14:00,57
19-10-05 13:00,56
19-10-05 12:00,103
19-10-05 11:00,79
19-10-05 10:00,129
19-10-05 09:00,150
19-10-05 08:00,166
19-10-05 07:00,161
19-10-05 06:00,129
19-10-05 05:00,58
19-10-05 04:00,19
19-10-05 03:00,11
19-10-05 02:00,2
19-10-05 01:00,2
19-10-05 00:00,3
18-10-05 23:00,3
18-10-05 22:00,8
18-10-05 21:00,23
18-10-05 20:00,20
18-10-05 19:00,47
18-10-05 18:00,56
18-10-05 17:00,54
18-10-05 16:00,54
18-10-05 15:00,54
18-10-05 14:00,44
18-10-05 13:00,53
18-10-05 12:00,49
18-10-05 11:00,71
18-10-05 10:00,94
18-10-05 09:00,97
18-10-05 08:00,103
18-10-05 07:00,97
18-10-05 06:00,131
18-10-05 05:00,42
18-10-05 04:00,18
18-10-05 03:00,16
18-10-05 02:00,4
18-10-05 01:00,5
18-10-05 00:00,2
17-10-05 23:00,3
17-10-05 22:00,20
17-10-05 21:00,11
17-10-05 20:00,5
17-10-05 19:00,9
17-10-05 18:00,78
17-10-05 17:00,73
17-10-05 16:00,68
17-10-05 15:00,62
17-10-05 14:00,54
17-10-05 13:00,46
17-10-05 12:00,44
17-10-05 11:00,61
17-10-05 10:00,90
17-10-05 09:00,80
17-10-05 08:00,48
17-10-05 07:00,65
17-10-05 06:00,46
17-10-05 05:00,28
17-10-05 04:00,11
17-10-05 03:00,3
17-10-05 02:00,2
17-10-05 01:00,3
17-10-05 00:00,2
16-10-05 23:00,3
16-10-05 22:00,11
16-10-05 21:00,6
16-10-05 20:00,5
16-10-05 19:00,12
16-10-05 18:00,19
16-10-05 17:00,25
16-10-05 16:00,17
16-10-05 15:00,12
16-10-05 14:00,12
16-10-05 13:00,16
16-10-05 12:00,21
16-10-05 11:00,21
16-10-05 10:00,18
16-10-05 09:00,29
16-10-05 08:00,24
16-10-05 07:00,7
16-10-05 06:00,6
16-10-05 05:00,4
16-10-05 04:00,1
16-10-05 03:00,1
16-10-05 02:00,1
16-10-05 01:00,1
16-10-05 00:00,1
15-10-05 23:00,1
15-10-05 22:00,1
15-10-05 21:00,15
15-10-05 20:00,1
15-10-05 19:00,3
15-10-05 18:00,5
15-10-05 17:00,3
15-10-05 16:00,1
15-10-05 15:00,6
15-10-05 14:00,11
15-10-05 13:00,18
15-10-05 12:00,15
15-10-05 11:00,69
15-10-05 10:00,128
15-10-05 09:00,113
15-10-05 08:00,92
15-10-05 07:00,74
15-10-05 06:00,44
15-10-05 05:00,48
15-10-05 04:00,23
15-10-05 03:00,19
15-10-05 02:00,15
15-10-05 01:00,24
15-10-05 00:00,43
14-10-05 23:00,61
14-10-05 22:00,73
14-10-05 21:00,128
14-10-05 20:00,162
14-10-05 19:00,110
14-10-05 18:00,33
14-10-05 17:00,21
14-10-05 16:00,5
14-10-05 15:00,33
14-10-05 14:00,45
14-10-05 13:00,58
14-10-05 12:00,111
14-10-05 11:00,140
14-10-05 10:00,164
14-10-05 09:00,137
14-10-05 08:00,177
14-10-05 07:00,197
14-10-05 06:00,160
14-10-05 05:00,75
14-10-05 04:00,37
14-10-05 03:00,34
14-10-05 02:00,17
14-10-05 01:00,22
14-10-05 00:00,17
13-10-05 23:00,25
13-10-05 22:00,48
13-10-05 21:00,87
13-10-05 20:00,45
13-10-05 19:00,5
13-10-05 18:00,6
13-10-05 17:00,28
13-10-05 16:00,58
13-10-05 15:00,58
13-10-05 14:00,67
13-10-05 13:00,58
13-10-05 12:00,76
13-10-05 11:00,72
13-10-05 10:00,108
13-10-05 09:00,154
13-10-05 08:00,261
13-10-05 07:00,310
13-10-05 06:00,169
13-10-05 05:00,110
13-10-05 04:00,47
13-10-05 03:00,16
13-10-05 02:00,13
13-10-05 01:00,5
13-10-05 00:00,3
12-10-05 23:00,3
12-10-05 22:00,6
12-10-05 21:00,28
12-10-05 20:00,31
12-10-05 19:00,50
12-10-05 18:00,48
12-10-05 17:00,48
12-10-05 16:00,46
12-10-05 15:00,50
12-10-05 14:00,61
12-10-05 13:00,52
12-10-05 12:00,48
12-10-05 11:00,58
12-10-05 10:00,59
12-10-05 09:00,94
12-10-05 08:00,264
12-10-05 07:00,292
12-10-05 06:00,247
12-10-05 05:00,144
12-10-05 04:00,21
12-10-05 03:00,6
12-10-05 02:00,2
12-10-05 01:00,1
12-10-05 00:00,2
11-10-05 23:00,5
11-10-05 22:00,9
11-10-05 21:00,30
11-10-05 20:00,19
11-10-05 19:00,49
11-10-05 18:00,44
11-10-05 17:00,105
11-10-05 16:00,47
11-10-05 15:00,43
11-10-05 14:00,40
11-10-05 13:00,44
11-10-05 12:00,43
11-10-05 11:00,61
11-10-05 10:00,64
11-10-05 09:00,99
11-10-05 08:00,103
11-10-05 07:00,162
11-10-05 06:00,186
11-10-05 05:00,55
11-10-05 04:00,41
11-10-05 03:00,36
11-10-05 02:00,31
11-10-05 01:00,14
11-10-05 00:00,15
10-10-05 23:00,14
10-10-05 22:00,36
10-10-05 21:00,24
10-10-05 20:00,52
10-10-05 19:00,56
10-10-05 18:00,85
10-10-05 17:00,77
10-10-05 16:00,84
10-10-05 15:00,66
10-10-05 14:00,86
10-10-05 13:00,56
10-10-05 12:00,39
10-10-05 11:00,101
10-10-05 10:00,152
10-10-05 09:00,146
10-10-05 08:00,179
10-10-05 07:00,218
10-10-05 06:00,108
10-10-05 05:00,70
10-10-05 04:00,27
10-10-05 03:00,36
10-10-05 02:00,15
10-10-05 01:00,7
10-10-05 00:00,4
09-10-05 23:00,11
09-10-05 22:00,15
09-10-05 21:00,14
09-10-05 20:00,64
09-10-05 19:00,82
09-10-05 18:00,46
09-10-05 17:00,50
09-10-05 16:00,23
09-10-05 15:00,20
09-10-05 14:00,28
09-10-05 13:00,27
09-10-05 12:00,18
09-10-05 11:00,16
09-10-05 10:00,15
09-10-05 09:00,20
09-10-05 08:00,10
09-10-05 07:00,10
09-10-05 06:00,1
09-10-05 05:00,2
09-10-05 04:00,6
09-10-05 03:00,1
09-10-05 02:00,1
09-10-05 01:00,2
09-10-05 00:00,4
08-10-05 23:00,5
08-10-05 22:00,12
08-10-05 21:00,12
08-10-05 20:00,26
08-10-05 19:00,29
08-10-05 18:00,46
08-10-05 17:00,40
08-10-05 16:00,27
08-10-05 15:00,24
08-10-05 14:00,30
08-10-05 13:00,25
08-10-05 12:00,35
08-10-05 11:00,56
08-10-05 10:00,67
08-10-05 09:00,172
08-10-05 08:00,144
08-10-05 07:00,134
08-10-05 06:00,82
08-10-05 05:00,59
08-10-05 04:00,17
08-10-05 03:00,4
08-10-05 02:00,3
08-10-05 01:00,2
08-10-05 00:00,11
07-10-05 23:00,24
07-10-05 22:00,42
07-10-05 21:00,33
07-10-05 20:00,30
07-10-05 19:00,43
07-10-05 18:00,51
07-10-05 17:00,60
07-10-05 16:00,39
07-10-05 15:00,35
07-10-05 14:00,37
07-10-05 13:00,47
07-10-05 12:00,44
