Datum Zeit,Freiberg BEN
,µg/m³
01-11-05 00:00,1.9
31-10-05 23:00,2.2
31-10-05 22:00,2.2
31-10-05 21:00,2.4
31-10-05 20:00,2.4
31-10-05 19:00,2.5
31-10-05 18:00,2.6
31-10-05 17:00,2.2
31-10-05 16:00,2.7
31-10-05 15:00,2.5
31-10-05 14:00,2.5
31-10-05 13:00,2.4
31-10-05 12:00,2.2
31-10-05 11:00,3.0
31-10-05 10:00,1.8
31-10-05 09:00,1.5
31-10-05 08:00,1.8
31-10-05 07:00,2.1
31-10-05 06:00,2.1
31-10-05 05:00,2.2
31-10-05 04:00,2.1
31-10-05 03:00,1.7
31-10-05 02:00,1.7
31-10-05 01:00,2.0
31-10-05 00:00,1.9
30-10-05 23:00,1.9
30-10-05 22:00,2.0
30-10-05 21:00,2.4
30-10-05 20:00,2.7
30-10-05 19:00,2.8
30-10-05 18:00,3.0
30-10-05 17:00,3.1
30-10-05 16:00,3.1
30-10-05 15:00,3.4
30-10-05 14:00,3.0
30-10-05 13:00,2.0
30-10-05 12:00,2.1
30-10-05 11:00,1.9
30-10-05 10:00,1.6
30-10-05 09:00,
30-10-05 08:00,
30-10-05 07:00,
30-10-05 06:00,
30-10-05 05:00,
30-10-05 04:00,1.3
30-10-05 03:00,1.6
30-10-05 02:00,1.5
30-10-05 01:00,1.5
30-10-05 00:00,1.3
29-10-05 23:00,1.6
29-10-05 22:00,1.8
29-10-05 21:00,1.8
29-10-05 20:00,2.3
29-10-05 19:00,2.1
29-10-05 18:00,2.5
29-10-05 17:00,2.6
29-10-05 16:00,2.4
29-10-05 15:00,2.8
29-10-05 14:00,2.7
29-10-05 13:00,3.1
29-10-05 12:00,2.1
29-10-05 11:00,1.9
29-10-05 10:00,2.2
29-10-05 09:00,2.8
29-10-05 08:00,2.7
29-10-05 07:00,2.1
29-10-05 06:00,2.1
29-10-05 05:00,1.6
29-10-05 04:00,1.3
29-10-05 03:00,1.3
29-10-05 02:00,1.4
29-10-05 01:00,1.1
29-10-05 00:00,1.2
28-10-05 23:00,0.9
28-10-05 22:00,1.0
28-10-05 21:00,1.2
28-10-05 20:00,5.0
28-10-05 19:00,5.6
28-10-05 18:00,5.5
28-10-05 17:00,2.8
28-10-05 16:00,2.3
28-10-05 15:00,1.7
28-10-05 14:00,1.1
28-10-05 13:00,1.5
28-10-05 12:00,1.3
28-10-05 11:00,1.9
28-10-05 10:00,1.7
28-10-05 09:00,1.5
28-10-05 08:00,8.7
28-10-05 07:00,6.3
28-10-05 06:00,3.2
28-10-05 05:00,2.1
28-10-05 04:00,1.3
28-10-05 03:00,1.4
28-10-05 02:00,1.2
28-10-05 01:00,1.1
28-10-05 00:00,1.4
27-10-05 23:00,2.7
27-10-05 22:00,2.0
27-10-05 21:00,2.0
27-10-05 20:00,3.7
27-10-05 19:00,4.7
27-10-05 18:00,3.5
27-10-05 17:00,2.6
27-10-05 16:00,3.0
27-10-05 15:00,1.3
27-10-05 14:00,1.0
27-10-05 13:00,1.1
27-10-05 12:00,1.6
27-10-05 11:00,2.7
27-10-05 10:00,2.3
27-10-05 09:00,3.0
27-10-05 08:00,3.4
27-10-05 07:00,3.2
27-10-05 06:00,1.6
27-10-05 05:00,1.1
27-10-05 04:00,0.5
27-10-05 03:00,0.5
27-10-05 02:00,0.6
27-10-05 01:00,0.7
27-10-05 00:00,0.9
26-10-05 23:00,1.2
26-10-05 22:00,1.9
26-10-05 21:00,1.6
26-10-05 20:00,2.3
26-10-05 19:00,2.3
26-10-05 18:00,1.1
26-10-05 17:00,0.7
26-10-05 16:00,0.7
26-10-05 15:00,0.6
26-10-05 14:00,0.8
26-10-05 13:00,
26-10-05 12:00,
26-10-05 11:00,
26-10-05 10:00,
26-10-05 09:00,
26-10-05 08:00,1.6
26-10-05 07:00,1.2
26-10-05 06:00,0.8
26-10-05 05:00,0.7
26-10-05 04:00,0.2
26-10-05 03:00,0.3
26-10-05 02:00,0.2
26-10-05 01:00,0.3
26-10-05 00:00,0.4
25-10-05 23:00,0.6
25-10-05 22:00,0.7
25-10-05 21:00,0.8
25-10-05 20:00,1.3
25-10-05 19:00,1.5
25-10-05 18:00,1.8
25-10-05 17:00,1.9
25-10-05 16:00,1.8
25-10-05 15:00,1.4
25-10-05 14:00,1.3
25-10-05 13:00,1.3
25-10-05 12:00,1.1
25-10-05 11:00,1.8
25-10-05 10:00,1.7
25-10-05 09:00,1.5
25-10-05 08:00,1.5
25-10-05 07:00,1.5
25-10-05 06:00,1.1
25-10-05 05:00,0.7
25-10-05 04:00,0.4
25-10-05 03:00,0.4
25-10-05 02:00,0.4
25-10-05 01:00,0.5
25-10-05 00:00,0.5
24-10-05 23:00,0.8
24-10-05 22:00,1.0
24-10-05 21:00,1.1
24-10-05 20:00,1.5
24-10-05 19:00,2.5
24-10-05 18:00,2.9
24-10-05 17:00,2.5
24-10-05 16:00,2.5
24-10-05 15:00,2.0
24-10-05 14:00,1.5
24-10-05 13:00,2.0
24-10-05 12:00,2.1
24-10-05 11:00,2.0
24-10-05 10:00,2.3
24-10-05 09:00,2.3
24-10-05 08:00,2.0
24-10-05 07:00,2.2
24-10-05 06:00,1.3
24-10-05 05:00,0.7
24-10-05 04:00,0.4
24-10-05 03:00,0.3
24-10-05 02:00,0.3
24-10-05 01:00,0.5
24-10-05 00:00,0.4
23-10-05 23:00,0.5
23-10-05 22:00,0.8
23-10-05 21:00,0.9
23-10-05 20:00,1.1
23-10-05 19:00,1.5
23-10-05 18:00,1.7
23-10-05 17:00,1.5
23-10-05 16:00,1.5
23-10-05 15:00,1.6
23-10-05 14:00,1.2
23-10-05 13:00,0.8
23-10-05 12:00,0.4
23-10-05 11:00,0.8
23-10-05 10:00,0.8
23-10-05 09:00,0.6
23-10-05 08:00,0.5
23-10-05 07:00,0.4
23-10-05 06:00,0.5
23-10-05 05:00,0.4
23-10-05 04:00,0.6
23-10-05 03:00,0.5
23-10-05 02:00,0.6
23-10-05 01:00,0.6
23-10-05 00:00,0.5
22-10-05 23:00,0.7
22-10-05 22:00,0.9
22-10-05 21:00,0.8
22-10-05 20:00,1.0
22-10-05 19:00,1.2
22-10-05 18:00,
22-10-05 17:00,
22-10-05 16:00,
22-10-05 15:00,
22-10-05 14:00,
22-10-05 13:00,1.2
22-10-05 12:00,1.5
22-10-05 11:00,1.8
22-10-05 10:00,2.4
22-10-05 09:00,2.4
22-10-05 08:00,2.0
22-10-05 07:00,1.8
22-10-05 06:00,1.6
22-10-05 05:00,1.4
22-10-05 04:00,1.2
22-10-05 03:00,1.5
22-10-05 02:00,1.7
22-10-05 01:00,2.2
22-10-05 00:00,5.1
21-10-05 23:00,2.4
21-10-05 22:00,2.8
21-10-05 21:00,2.6
21-10-05 20:00,2.7
21-10-05 19:00,2.9
21-10-05 18:00,2.8
21-10-05 17:00,4.1
21-10-05 16:00,3.5
21-10-05 15:00,3.5
21-10-05 14:00,3.3
21-10-05 13:00,2.9
21-10-05 12:00,2.2
21-10-05 11:00,2.5
21-10-05 10:00,2.7
21-10-05 09:00,2.7
21-10-05 08:00,2.7
21-10-05 07:00,3.7
21-10-05 06:00,3.5
21-10-05 05:00,3.9
21-10-05 04:00,2.0
21-10-05 03:00,1.4
21-10-05 02:00,1.6
21-10-05 01:00,1.6
21-10-05 00:00,1.6
20-10-05 23:00,2.0
20-10-05 22:00,2.1
20-10-05 21:00,2.3
20-10-05 20:00,2.4
20-10-05 19:00,2.7
20-10-05 18:00,3.3
20-10-05 17:00,2.9
20-10-05 16:00,2.9
20-10-05 15:00,2.8
20-10-05 14:00,2.2
20-10-05 13:00,2.7
20-10-05 12:00,2.4
20-10-05 11:00,2.4
20-10-05 10:00,3.3
20-10-05 09:00,3.3
20-10-05 08:00,3.3
20-10-05 07:00,3.5
20-10-05 06:00,3.7
20-10-05 05:00,2.7
20-10-05 04:00,2.0
20-10-05 03:00,1.8
20-10-05 02:00,1.8
20-10-05 01:00,1.8
20-10-05 00:00,1.7
19-10-05 23:00,1.8
19-10-05 22:00,2.1
19-10-05 21:00,2.1
19-10-05 20:00,3.7
19-10-05 19:00,4.1
19-10-05 18:00,3.8
19-10-05 17:00,4.2
19-10-05 16:00,2.2
19-10-05 15:00,1.9
19-10-05 14:00,1.9
19-10-05 13:00,1.7
19-10-05 12:00,1.5
19-10-05 11:00,1.3
19-10-05 10:00,1.3
19-10-05 09:00,1.3
19-10-05 08:00,1.5
19-10-05 07:00,1.7
19-10-05 06:00,1.7
19-10-05 05:00,1.0
19-10-05 04:00,0.9
19-10-05 03:00,0.9
19-10-05 02:00,1.0
19-10-05 01:00,1.0
19-10-05 00:00,1.1
18-10-05 23:00,1.2
18-10-05 22:00,
18-10-05 21:00,
18-10-05 20:00,
18-10-05 19:00,
18-10-05 18:00,
18-10-05 17:00,2.0
18-10-05 16:00,1.9
18-10-05 15:00,1.8
18-10-05 14:00,1.7
18-10-05 13:00,1.5
18-10-05 12:00,1.5
18-10-05 11:00,1.8
18-10-05 10:00,2.0
18-10-05 09:00,2.2
18-10-05 08:00,2.1
18-10-05 07:00,2.3
18-10-05 06:00,2.3
18-10-05 05:00,1.7
18-10-05 04:00,1.2
18-10-05 03:00,1.2
18-10-05 02:00,1.1
18-10-05 01:00,1.1
18-10-05 00:00,1.1
17-10-05 23:00,1.6
17-10-05 22:00,2.0
17-10-05 21:00,2.3
17-10-05 20:00,2.0
17-10-05 19:00,2.9
17-10-05 18:00,2.7
17-10-05 17:00,3.1
17-10-05 16:00,2.5
17-10-05 15:00,2.0
17-10-05 14:00,2.2
17-10-05 13:00,1.4
17-10-05 12:00,1.4
17-10-05 11:00,1.6
17-10-05 10:00,1.9
17-10-05 09:00,1.9
17-10-05 08:00,2.3
17-10-05 07:00,2.2
17-10-05 06:00,2.0
17-10-05 05:00,0.9
17-10-05 04:00,0.9
17-10-05 03:00,0.7
17-10-05 02:00,0.6
17-10-05 01:00,0.6
17-10-05 00:00,0.7
16-10-05 23:00,0.7
16-10-05 22:00,0.9
16-10-05 21:00,1.0
16-10-05 20:00,1.1
16-10-05 19:00,1.1
16-10-05 18:00,1.1
16-10-05 17:00,1.0
16-10-05 16:00,1.0
16-10-05 15:00,1.1
16-10-05 14:00,0.8
16-10-05 13:00,0.8
16-10-05 12:00,0.8
16-10-05 11:00,0.9
16-10-05 10:00,1.5
16-10-05 09:00,1.5
16-10-05 08:00,1.1
16-10-05 07:00,1.2
16-10-05 06:00,1.0
16-10-05 05:00,1.3
16-10-05 04:00,1.3
16-10-05 03:00,1.5
16-10-05 02:00,1.7
16-10-05 01:00,1.5
16-10-05 00:00,2.2
15-10-05 23:00,2.5
15-10-05 22:00,2.2
15-10-05 21:00,2.2
15-10-05 20:00,4.7
15-10-05 19:00,6.3
15-10-05 18:00,3.6
15-10-05 17:00,1.2
15-10-05 16:00,1.2
15-10-05 15:00,1.2
15-10-05 14:00,1.0
15-10-05 13:00,1.1
15-10-05 12:00,1.9
15-10-05 11:00,2.5
15-10-05 10:00,3.8
15-10-05 09:00,2.5
15-10-05 08:00,2.4
15-10-05 07:00,1.9
15-10-05 06:00,2.2
15-10-05 05:00,1.7
15-10-05 04:00,1.8
15-10-05 03:00,
15-10-05 02:00,
15-10-05 01:00,
15-10-05 00:00,
14-10-05 23:00,
14-10-05 22:00,2.7
14-10-05 21:00,2.8
14-10-05 20:00,4.1
14-10-05 19:00,5.5
14-10-05 18:00,3.8
14-10-05 17:00,2.1
14-10-05 16:00,1.7
14-10-05 15:00,1.4
14-10-05 14:00,2.4
14-10-05 13:00,2.1
14-10-05 12:00,2.2
14-10-05 11:00,2.0
14-10-05 10:00,3.0
14-10-05 09:00,2.5
14-10-05 08:00,3.0
14-10-05 07:00,3.3
14-10-05 06:00,2.4
14-10-05 05:00,1.3
14-10-05 04:00,1.2
14-10-05 03:00,1.2
14-10-05 02:00,1.2
14-10-05 01:00,1.4
14-10-05 00:00,1.7
13-10-05 23:00,2.1
13-10-05 22:00,2.5
13-10-05 21:00,3.5
13-10-05 20:00,7.3
13-10-05 19:00,6.2
13-10-05 18:00,4.6
13-10-05 17:00,3.6
13-10-05 16:00,2.3
13-10-05 15:00,1.4
13-10-05 14:00,1.7
13-10-05 13:00,1.7
13-10-05 12:00,1.8
13-10-05 11:00,1.9
13-10-05 10:00,1.8
13-10-05 09:00,2.3
13-10-05 08:00,4.0
13-10-05 07:00,3.9
13-10-05 06:00,2.5
13-10-05 05:00,1.9
13-10-05 04:00,1.2
13-10-05 03:00,1.5
13-10-05 02:00,1.5
13-10-05 01:00,1.7
13-10-05 00:00,2.3
12-10-05 23:00,2.7
12-10-05 22:00,1.7
12-10-05 21:00,3.1
12-10-05 20:00,3.5
12-10-05 19:00,3.2
12-10-05 18:00,3.0
12-10-05 17:00,2.5
12-10-05 16:00,2.2
12-10-05 15:00,2.0
12-10-05 14:00,1.8
12-10-05 13:00,1.7
12-10-05 12:00,1.7
12-10-05 11:00,2.1
12-10-05 10:00,2.0
12-10-05 09:00,2.7
12-10-05 08:00,5.4
12-10-05 07:00,5.9
12-10-05 06:00,2.5
12-10-05 05:00,1.9
12-10-05 04:00,1.4
12-10-05 03:00,1.2
12-10-05 02:00,0.9
12-10-05 01:00,0.9
12-10-05 00:00,1.0
11-10-05 23:00,1.0
11-10-05 22:00,1.2
11-10-05 21:00,1.4
11-10-05 20:00,2.0
11-10-05 19:00,3.7
11-10-05 18:00,3.6
11-10-05 17:00,1.6
11-10-05 16:00,2.3
11-10-05 15:00,1.6
11-10-05 14:00,1.5
11-10-05 13:00,1.5
11-10-05 12:00,1.2
11-10-05 11:00,1.3
11-10-05 10:00,1.6
11-10-05 09:00,1.9
11-10-05 08:00,4.0
11-10-05 07:00,
11-10-05 06:00,
11-10-05 05:00,
11-10-05 04:00,
11-10-05 03:00,
11-10-05 02:00,0.9
11-10-05 01:00,0.8
11-10-05 00:00,0.9
10-10-05 23:00,1.0
10-10-05 22:00,1.0
10-10-05 21:00,1.6
10-10-05 20:00,2.3
10-10-05 19:00,2.8
