Datum Zeit,Schwartenberg PM10
,µg/m³
31-10-05,34
30-10-05,46
29-10-05,33
28-10-05,25
27-10-05,18
26-10-05,11
25-10-05,8
24-10-05,6
23-10-05,5
22-10-05,14
21-10-05,58
20-10-05,54
19-10-05,30
18-10-05,9
17-10-05,5
16-10-05,7
15-10-05,28
14-10-05,35
13-10-05,39
12-10-05,42
11-10-05,31
10-10-05,37
09-10-05,32
08-10-05,29
07-10-05,42
06-10-05,40
05-10-05,36
04-10-05,33
03-10-05,10
02-10-05,5
01-10-05,14

