Datum Zeit,Leipzig-Mitte SO2
,µg/m³
01-11-05 00:00,3.1
31-10-05 23:00,3.3
31-10-05 22:00,3.6
31-10-05 21:00,3.7
31-10-05 20:00,4.0
31-10-05 19:00,5.3
31-10-05 18:00,5.5
31-10-05 17:00,6.4
31-10-05 16:00,7.7
31-10-05 15:00,9.3
31-10-05 14:00,7.9
31-10-05 13:00,5.4
31-10-05 12:00,8.9
31-10-05 11:00,4.2
31-10-05 10:00,4.1
31-10-05 09:00,3.9
31-10-05 08:00,3.7
31-10-05 07:00,4.1
31-10-05 06:00,3.4
31-10-05 05:00,3.0
31-10-05 04:00,3.3
31-10-05 03:00,3.8
31-10-05 02:00,5.6
31-10-05 01:00,6.1
31-10-05 00:00,5.7
30-10-05 23:00,7.8
30-10-05 22:00,7.8
30-10-05 21:00,6.7
30-10-05 20:00,3.8
30-10-05 19:00,2.2
30-10-05 18:00,1.6
30-10-05 17:00,2.2
30-10-05 16:00,3.3
30-10-05 15:00,7.9
30-10-05 14:00,6.3
30-10-05 13:00,4.5
30-10-05 12:00,3.9
30-10-05 11:00,3.3
30-10-05 10:00,3.4
30-10-05 09:00,2.3
30-10-05 08:00,3.6
30-10-05 07:00,3.8
30-10-05 06:00,3.3
30-10-05 05:00,1.3
30-10-05 04:00,1.0
30-10-05 03:00,1.1
30-10-05 02:00,1.3
30-10-05 01:00,1.9
30-10-05 00:00,4.1
29-10-05 23:00,4.0
29-10-05 22:00,4.5
29-10-05 21:00,3.8
29-10-05 20:00,3.2
29-10-05 19:00,3.1
29-10-05 18:00,4.0
29-10-05 17:00,6.1
29-10-05 16:00,11.2
29-10-05 15:00,14.0
29-10-05 14:00,9.0
29-10-05 13:00,7.6
29-10-05 12:00,4.2
29-10-05 11:00,5.1
29-10-05 10:00,4.2
29-10-05 09:00,4.4
29-10-05 08:00,3.7
29-10-05 07:00,3.4
29-10-05 06:00,2.7
29-10-05 05:00,2.9
29-10-05 04:00,3.5
29-10-05 03:00,4.8
29-10-05 02:00,5.4
29-10-05 01:00,5.6
29-10-05 00:00,5.5
28-10-05 23:00,5.9
28-10-05 22:00,5.5
28-10-05 21:00,4.7
28-10-05 20:00,4.2
28-10-05 19:00,3.3
28-10-05 18:00,3.1
28-10-05 17:00,3.4
28-10-05 16:00,3.7
28-10-05 15:00,3.5
28-10-05 14:00,4.4
28-10-05 13:00,7.6
28-10-05 12:00,6.9
28-10-05 11:00,5.2
28-10-05 10:00,4.9
28-10-05 09:00,5.1
28-10-05 08:00,4.5
28-10-05 07:00,4.3
28-10-05 06:00,3.4
28-10-05 05:00,3.8
28-10-05 04:00,4.4
28-10-05 03:00,4.1
28-10-05 02:00,4.1
28-10-05 01:00,4.0
28-10-05 00:00,2.3
27-10-05 23:00,1.5
27-10-05 22:00,1.5
