Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-11-05 00:00,17
31-10-05 23:00,44
31-10-05 22:00,59
31-10-05 21:00,60
31-10-05 20:00,59
31-10-05 19:00,56
31-10-05 18:00,42
31-10-05 17:00,39
31-10-05 16:00,35
31-10-05 15:00,27
31-10-05 14:00,18
31-10-05 13:00,16
31-10-05 12:00,16
31-10-05 11:00,26
31-10-05 10:00,18
31-10-05 09:00,22
31-10-05 08:00,44
31-10-05 07:00,42
31-10-05 06:00,41
31-10-05 05:00,53
31-10-05 04:00,52
31-10-05 03:00,51
31-10-05 02:00,21
31-10-05 01:00,14
31-10-05 00:00,20
30-10-05 23:00,30
30-10-05 22:00,58
30-10-05 21:00,68
30-10-05 20:00,64
30-10-05 19:00,36
30-10-05 18:00,56
30-10-05 17:00,44
30-10-05 16:00,31
30-10-05 15:00,24
30-10-05 14:00,21
30-10-05 13:00,18
30-10-05 12:00,15
30-10-05 11:00,15
30-10-05 10:00,19
30-10-05 09:00,38
30-10-05 08:00,54
30-10-05 07:00,39
30-10-05 06:00,31
30-10-05 05:00,32
30-10-05 04:00,33
30-10-05 03:00,36
30-10-05 02:00,18
30-10-05 01:00,17
30-10-05 00:00,18
29-10-05 23:00,16
29-10-05 22:00,18
29-10-05 21:00,18
29-10-05 20:00,19
29-10-05 19:00,20
29-10-05 18:00,29
29-10-05 17:00,50
29-10-05 16:00,36
29-10-05 15:00,34
29-10-05 14:00,37
29-10-05 13:00,33
29-10-05 12:00,28
29-10-05 11:00,28
29-10-05 10:00,30
29-10-05 09:00,37
29-10-05 08:00,57
29-10-05 07:00,38
29-10-05 06:00,35
29-10-05 05:00,22
29-10-05 04:00,33
29-10-05 03:00,44
29-10-05 02:00,58
29-10-05 01:00,58
29-10-05 00:00,50
28-10-05 23:00,31
28-10-05 22:00,27
28-10-05 21:00,38
28-10-05 20:00,64
28-10-05 19:00,58
28-10-05 18:00,59
28-10-05 17:00,50
28-10-05 16:00,39
28-10-05 15:00,32
28-10-05 14:00,34
28-10-05 13:00,32
28-10-05 12:00,24
28-10-05 11:00,30
28-10-05 10:00,40
28-10-05 09:00,55
28-10-05 08:00,59
28-10-05 07:00,60
28-10-05 06:00,55
28-10-05 05:00,42
28-10-05 04:00,33
28-10-05 03:00,38
28-10-05 02:00,43
28-10-05 01:00,49
28-10-05 00:00,48
27-10-05 23:00,49
27-10-05 22:00,44
27-10-05 21:00,37
27-10-05 20:00,48
27-10-05 19:00,62
27-10-05 18:00,58
27-10-05 17:00,47
27-10-05 16:00,40
27-10-05 15:00,27
27-10-05 14:00,21
27-10-05 13:00,18
27-10-05 12:00,23
27-10-05 11:00,34
27-10-05 10:00,48
27-10-05 09:00,46
27-10-05 08:00,52
27-10-05 07:00,50
27-10-05 06:00,40
27-10-05 05:00,28
27-10-05 04:00,26
27-10-05 03:00,28
27-10-05 02:00,31
27-10-05 01:00,36
27-10-05 00:00,43
26-10-05 23:00,47
26-10-05 22:00,53
26-10-05 21:00,54
26-10-05 20:00,54
26-10-05 19:00,47
26-10-05 18:00,29
26-10-05 17:00,26
26-10-05 16:00,22
26-10-05 15:00,20
26-10-05 14:00,16
26-10-05 13:00,13
26-10-05 12:00,13
26-10-05 11:00,15
26-10-05 10:00,17
26-10-05 09:00,33
26-10-05 08:00,37
26-10-05 07:00,38
26-10-05 06:00,18
26-10-05 05:00,16
26-10-05 04:00,13
26-10-05 03:00,10
26-10-05 02:00,7
26-10-05 01:00,4
26-10-05 00:00,7
25-10-05 23:00,15
25-10-05 22:00,17
25-10-05 21:00,16
25-10-05 20:00,20
25-10-05 19:00,22
25-10-05 18:00,23
25-10-05 17:00,28
25-10-05 16:00,29
25-10-05 15:00,22
25-10-05 14:00,16
25-10-05 13:00,18
25-10-05 12:00,19
25-10-05 11:00,23
25-10-05 10:00,26
25-10-05 09:00,32
25-10-05 08:00,37
25-10-05 07:00,41
25-10-05 06:00,25
25-10-05 05:00,16
25-10-05 04:00,11
25-10-05 03:00,10
25-10-05 02:00,12
25-10-05 01:00,12
25-10-05 00:00,11
24-10-05 23:00,16
24-10-05 22:00,16
24-10-05 21:00,15
24-10-05 20:00,23
24-10-05 19:00,28
24-10-05 18:00,33
24-10-05 17:00,35
24-10-05 16:00,28
24-10-05 15:00,24
24-10-05 14:00,16
24-10-05 13:00,17
24-10-05 12:00,16
24-10-05 11:00,28
24-10-05 10:00,43
24-10-05 09:00,43
24-10-05 08:00,49
24-10-05 07:00,51
24-10-05 06:00,45
24-10-05 05:00,33
24-10-05 04:00,23
24-10-05 03:00,13
24-10-05 02:00,11
24-10-05 01:00,10
24-10-05 00:00,11
23-10-05 23:00,11
23-10-05 22:00,13
23-10-05 21:00,11
23-10-05 20:00,14
23-10-05 19:00,28
23-10-05 18:00,30
23-10-05 17:00,23
23-10-05 16:00,18
23-10-05 15:00,21
23-10-05 14:00,15
23-10-05 13:00,10
23-10-05 12:00,9
23-10-05 11:00,6
23-10-05 10:00,5
23-10-05 09:00,6
23-10-05 08:00,5
23-10-05 07:00,5
23-10-05 06:00,6
23-10-05 05:00,5
23-10-05 04:00,6
23-10-05 03:00,8
23-10-05 02:00,8
23-10-05 01:00,9
23-10-05 00:00,14
22-10-05 23:00,14
22-10-05 22:00,20
22-10-05 21:00,15
22-10-05 20:00,14
22-10-05 19:00,16
22-10-05 18:00,16
22-10-05 17:00,17
22-10-05 16:00,14
22-10-05 15:00,14
22-10-05 14:00,13
22-10-05 13:00,12
22-10-05 12:00,13
22-10-05 11:00,14
22-10-05 10:00,16
22-10-05 09:00,19
22-10-05 08:00,16
22-10-05 07:00,19
22-10-05 06:00,24
22-10-05 05:00,21
22-10-05 04:00,16
22-10-05 03:00,17
22-10-05 02:00,31
22-10-05 01:00,24
22-10-05 00:00,24
21-10-05 23:00,26
21-10-05 22:00,29
21-10-05 21:00,26
21-10-05 20:00,31
21-10-05 19:00,45
21-10-05 18:00,57
21-10-05 17:00,55
21-10-05 16:00,52
21-10-05 15:00,44
21-10-05 14:00,42
21-10-05 13:00,51
21-10-05 12:00,52
21-10-05 11:00,45
21-10-05 10:00,42
21-10-05 09:00,47
21-10-05 08:00,48
21-10-05 07:00,46
21-10-05 06:00,44
21-10-05 05:00,29
21-10-05 04:00,28
21-10-05 03:00,35
21-10-05 02:00,39
21-10-05 01:00,42
21-10-05 00:00,41
20-10-05 23:00,37
20-10-05 22:00,31
20-10-05 21:00,28
20-10-05 20:00,31
20-10-05 19:00,47
20-10-05 18:00,55
20-10-05 17:00,52
20-10-05 16:00,38
20-10-05 15:00,32
20-10-05 14:00,25
20-10-05 13:00,32
20-10-05 12:00,41
20-10-05 11:00,35
20-10-05 10:00,37
20-10-05 09:00,41
20-10-05 08:00,67
20-10-05 07:00,57
20-10-05 06:00,51
20-10-05 05:00,42
20-10-05 04:00,20
20-10-05 03:00,18
20-10-05 02:00,19
20-10-05 01:00,21
20-10-05 00:00,42
19-10-05 23:00,56
19-10-05 22:00,43
19-10-05 21:00,39
19-10-05 20:00,50
19-10-05 19:00,59
19-10-05 18:00,60
19-10-05 17:00,55
19-10-05 16:00,45
19-10-05 15:00,36
19-10-05 14:00,21
19-10-05 13:00,24
19-10-05 12:00,21
19-10-05 11:00,16
19-10-05 10:00,15
19-10-05 09:00,18
19-10-05 08:00,24
19-10-05 07:00,33
19-10-05 06:00,22
19-10-05 05:00,13
19-10-05 04:00,8
19-10-05 03:00,6
19-10-05 02:00,8
19-10-05 01:00,15
19-10-05 00:00,21
18-10-05 23:00,26
18-10-05 22:00,20
18-10-05 21:00,16
18-10-05 20:00,23
18-10-05 19:00,27
18-10-05 18:00,25
18-10-05 17:00,21
18-10-05 16:00,37
18-10-05 15:00,19
18-10-05 14:00,
18-10-05 13:00,
18-10-05 12:00,
18-10-05 11:00,
18-10-05 10:00,
18-10-05 09:00,29
18-10-05 08:00,36
18-10-05 07:00,40
18-10-05 06:00,27
18-10-05 05:00,22
18-10-05 04:00,12
18-10-05 03:00,13
18-10-05 02:00,7
18-10-05 01:00,8
18-10-05 00:00,9
17-10-05 23:00,12
17-10-05 22:00,17
17-10-05 21:00,23
17-10-05 20:00,28
17-10-05 19:00,36
17-10-05 18:00,32
17-10-05 17:00,28
17-10-05 16:00,28
17-10-05 15:00,22
17-10-05 14:00,21
17-10-05 13:00,20
17-10-05 12:00,16
17-10-05 11:00,11
17-10-05 10:00,15
17-10-05 09:00,22
17-10-05 08:00,33
17-10-05 07:00,37
17-10-05 06:00,35
17-10-05 05:00,28
17-10-05 04:00,19
17-10-05 03:00,15
17-10-05 02:00,12
17-10-05 01:00,10
17-10-05 00:00,10
16-10-05 23:00,13
16-10-05 22:00,13
16-10-05 21:00,13
16-10-05 20:00,11
16-10-05 19:00,12
16-10-05 18:00,12
16-10-05 17:00,10
16-10-05 16:00,11
16-10-05 15:00,11
16-10-05 14:00,9
16-10-05 13:00,7
16-10-05 12:00,8
16-10-05 11:00,11
16-10-05 10:00,15
16-10-05 09:00,12
16-10-05 08:00,14
16-10-05 07:00,17
16-10-05 06:00,17
16-10-05 05:00,19
16-10-05 04:00,21
16-10-05 03:00,22
16-10-05 02:00,26
16-10-05 01:00,32
16-10-05 00:00,37
15-10-05 23:00,44
15-10-05 22:00,54
15-10-05 21:00,60
15-10-05 20:00,68
15-10-05 19:00,70
15-10-05 18:00,70
15-10-05 17:00,29
15-10-05 16:00,23
15-10-05 15:00,32
15-10-05 14:00,30
15-10-05 13:00,35
15-10-05 12:00,30
15-10-05 11:00,26
15-10-05 10:00,32
15-10-05 09:00,32
15-10-05 08:00,29
15-10-05 07:00,30
15-10-05 06:00,27
15-10-05 05:00,26
15-10-05 04:00,26
15-10-05 03:00,27
15-10-05 02:00,30
15-10-05 01:00,34
15-10-05 00:00,38
14-10-05 23:00,46
14-10-05 22:00,54
14-10-05 21:00,72
14-10-05 20:00,84
14-10-05 19:00,88
14-10-05 18:00,72
14-10-05 17:00,39
14-10-05 16:00,28
14-10-05 15:00,22
14-10-05 14:00,17
14-10-05 13:00,20
14-10-05 12:00,30
14-10-05 11:00,36
14-10-05 10:00,42
14-10-05 09:00,41
14-10-05 08:00,45
14-10-05 07:00,42
14-10-05 06:00,35
14-10-05 05:00,29
14-10-05 04:00,27
14-10-05 03:00,29
14-10-05 02:00,33
14-10-05 01:00,40
14-10-05 00:00,45
13-10-05 23:00,51
13-10-05 22:00,60
13-10-05 21:00,71
13-10-05 20:00,82
13-10-05 19:00,86
13-10-05 18:00,56
13-10-05 17:00,33
13-10-05 16:00,26
13-10-05 15:00,24
13-10-05 14:00,19
13-10-05 13:00,20
13-10-05 12:00,22
13-10-05 11:00,23
13-10-05 10:00,32
13-10-05 09:00,45
13-10-05 08:00,62
13-10-05 07:00,52
13-10-05 06:00,41
13-10-05 05:00,34
13-10-05 04:00,34
13-10-05 03:00,40
13-10-05 02:00,41
13-10-05 01:00,35
13-10-05 00:00,26
12-10-05 23:00,50
12-10-05 22:00,65
12-10-05 21:00,67
12-10-05 20:00,82
12-10-05 19:00,62
12-10-05 18:00,45
12-10-05 17:00,33
12-10-05 16:00,33
12-10-05 15:00,28
12-10-05 14:00,24
12-10-05 13:00,21
12-10-05 12:00,23
12-10-05 11:00,26
12-10-05 10:00,25
12-10-05 09:00,35
12-10-05 08:00,63
12-10-05 07:00,58
12-10-05 06:00,46
12-10-05 05:00,41
12-10-05 04:00,34
12-10-05 03:00,29
12-10-05 02:00,25
12-10-05 01:00,24
12-10-05 00:00,19
11-10-05 23:00,28
11-10-05 22:00,39
11-10-05 21:00,23
11-10-05 20:00,39
11-10-05 19:00,53
11-10-05 18:00,69
11-10-05 17:00,49
11-10-05 16:00,34
11-10-05 15:00,27
11-10-05 14:00,21
11-10-05 13:00,19
11-10-05 12:00,20
11-10-05 11:00,22
11-10-05 10:00,29
11-10-05 09:00,82
11-10-05 08:00,94
11-10-05 07:00,81
11-10-05 06:00,62
11-10-05 05:00,53
11-10-05 04:00,26
11-10-05 03:00,21
11-10-05 02:00,22
11-10-05 01:00,17
11-10-05 00:00,10
10-10-05 23:00,14
10-10-05 22:00,54
10-10-05 21:00,68
10-10-05 20:00,70
10-10-05 19:00,73
10-10-05 18:00,67
10-10-05 17:00,60
10-10-05 16:00,42
10-10-05 15:00,39
10-10-05 14:00,38
10-10-05 13:00,34
10-10-05 12:00,31
10-10-05 11:00,37
10-10-05 10:00,49
10-10-05 09:00,61
10-10-05 08:00,70
10-10-05 07:00,49
10-10-05 06:00,34
10-10-05 05:00,25
10-10-05 04:00,22
10-10-05 03:00,22
10-10-05 02:00,28
