Datum Zeit,Glauchau NO
,µg/m³
01-11-05 00:00,2
31-10-05 23:00,2
31-10-05 22:00,5
31-10-05 21:00,3
31-10-05 20:00,5
31-10-05 19:00,7
31-10-05 18:00,8
31-10-05 17:00,8
31-10-05 16:00,9
31-10-05 15:00,6
31-10-05 14:00,6
31-10-05 13:00,5
31-10-05 12:00,6
31-10-05 11:00,6
31-10-05 10:00,7
31-10-05 09:00,5
31-10-05 08:00,6
31-10-05 07:00,2
31-10-05 06:00,3
31-10-05 05:00,2
31-10-05 04:00,1
31-10-05 03:00,2
31-10-05 02:00,8
31-10-05 01:00,21
31-10-05 00:00,14
30-10-05 23:00,19
30-10-05 22:00,29
30-10-05 21:00,27
30-10-05 20:00,17
30-10-05 19:00,76
30-10-05 18:00,90
30-10-05 17:00,87
30-10-05 16:00,13
30-10-05 15:00,8
30-10-05 14:00,6
30-10-05 13:00,4
30-10-05 12:00,5
30-10-05 11:00,6
30-10-05 10:00,6
30-10-05 09:00,8
30-10-05 08:00,5
30-10-05 07:00,2
30-10-05 06:00,3
30-10-05 05:00,1
30-10-05 04:00,2
30-10-05 03:00,3
30-10-05 02:00,5
30-10-05 01:00,14
30-10-05 00:00,35
29-10-05 23:00,20
29-10-05 22:00,36
29-10-05 21:00,16
29-10-05 20:00,57
29-10-05 19:00,83
29-10-05 18:00,101
29-10-05 17:00,76
29-10-05 16:00,5
29-10-05 15:00,7
29-10-05 14:00,6
29-10-05 13:00,5
29-10-05 12:00,6
29-10-05 11:00,31
29-10-05 10:00,55
29-10-05 09:00,89
29-10-05 08:00,83
29-10-05 07:00,97
29-10-05 06:00,55
29-10-05 05:00,54
29-10-05 04:00,64
29-10-05 03:00,65
29-10-05 02:00,71
29-10-05 01:00,55
29-10-05 00:00,38
28-10-05 23:00,63
28-10-05 22:00,70
28-10-05 21:00,54
28-10-05 20:00,22
28-10-05 19:00,103
28-10-05 18:00,142
28-10-05 17:00,183
28-10-05 16:00,34
28-10-05 15:00,21
28-10-05 14:00,30
28-10-05 13:00,44
28-10-05 12:00,70
28-10-05 11:00,106
28-10-05 10:00,101
28-10-05 09:00,149
28-10-05 08:00,234
28-10-05 07:00,124
28-10-05 06:00,70
28-10-05 05:00,42
28-10-05 04:00,27
28-10-05 03:00,35
28-10-05 02:00,32
28-10-05 01:00,31
28-10-05 00:00,17
27-10-05 23:00,39
27-10-05 22:00,66
27-10-05 21:00,36
27-10-05 20:00,29
27-10-05 19:00,55
27-10-05 18:00,54
27-10-05 17:00,21
27-10-05 16:00,14
27-10-05 15:00,33
27-10-05 14:00,18
27-10-05 13:00,20
27-10-05 12:00,22
27-10-05 11:00,37
27-10-05 10:00,17
27-10-05 09:00,90
27-10-05 08:00,300
27-10-05 07:00,215
27-10-05 06:00,168
27-10-05 05:00,99
27-10-05 04:00,45
27-10-05 03:00,34
27-10-05 02:00,36
27-10-05 01:00,75
27-10-05 00:00,64
26-10-05 23:00,52
