Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-10-05,57
30-10-05,51
29-10-05,35
28-10-05,33
27-10-05,35
26-10-05,26
25-10-05,24
24-10-05,31
23-10-05,11
22-10-05,27
21-10-05,71
20-10-05,61
19-10-05,38
18-10-05,22
17-10-05,26
16-10-05,18
15-10-05,50
14-10-05,
13-10-05,
12-10-05,
11-10-05,37
10-10-05,43
09-10-05,35
08-10-05,34
07-10-05,50
06-10-05,62
05-10-05,62
04-10-05,50
03-10-05,29
02-10-05,20
01-10-05,21

