Datum Zeit,Chemnitz-Leipziger Str. NO2
,µg/m³
01-11-05 00:00,29
31-10-05 23:00,54
31-10-05 22:00,68
31-10-05 21:00,70
31-10-05 20:00,69
31-10-05 19:00,67
31-10-05 18:00,60
31-10-05 17:00,57
31-10-05 16:00,57
31-10-05 15:00,51
31-10-05 14:00,46
31-10-05 13:00,42
31-10-05 12:00,44
31-10-05 11:00,46
31-10-05 10:00,39
31-10-05 09:00,41
31-10-05 08:00,58
31-10-05 07:00,52
31-10-05 06:00,53
31-10-05 05:00,55
31-10-05 04:00,55
31-10-05 03:00,52
31-10-05 02:00,36
31-10-05 01:00,37
31-10-05 00:00,44
30-10-05 23:00,57
30-10-05 22:00,73
30-10-05 21:00,83
30-10-05 20:00,88
30-10-05 19:00,83
30-10-05 18:00,86
30-10-05 17:00,83
30-10-05 16:00,85
30-10-05 15:00,69
30-10-05 14:00,73
30-10-05 13:00,58
30-10-05 12:00,54
30-10-05 11:00,54
30-10-05 10:00,52
30-10-05 09:00,59
30-10-05 08:00,58
30-10-05 07:00,50
30-10-05 06:00,49
30-10-05 05:00,49
30-10-05 04:00,51
30-10-05 03:00,46
30-10-05 02:00,46
30-10-05 01:00,50
30-10-05 00:00,48
29-10-05 23:00,57
29-10-05 22:00,71
29-10-05 21:00,63
29-10-05 20:00,69
29-10-05 19:00,66
29-10-05 18:00,82
29-10-05 17:00,90
29-10-05 16:00,86
29-10-05 15:00,81
29-10-05 14:00,81
29-10-05 13:00,74
29-10-05 12:00,68
29-10-05 11:00,69
29-10-05 10:00,78
29-10-05 09:00,71
29-10-05 08:00,85
29-10-05 07:00,57
29-10-05 06:00,70
29-10-05 05:00,63
29-10-05 04:00,53
29-10-05 03:00,54
29-10-05 02:00,68
29-10-05 01:00,75
29-10-05 00:00,63
28-10-05 23:00,69
28-10-05 22:00,70
28-10-05 21:00,72
28-10-05 20:00,86
28-10-05 19:00,95
28-10-05 18:00,94
28-10-05 17:00,104
28-10-05 16:00,89
28-10-05 15:00,94
28-10-05 14:00,91
28-10-05 13:00,93
28-10-05 12:00,78
28-10-05 11:00,80
28-10-05 10:00,101
28-10-05 09:00,120
28-10-05 08:00,109
28-10-05 07:00,105
28-10-05 06:00,97
28-10-05 05:00,67
28-10-05 04:00,65
28-10-05 03:00,61
28-10-05 02:00,54
28-10-05 01:00,59
28-10-05 00:00,62
27-10-05 23:00,62
27-10-05 22:00,65
27-10-05 21:00,65
27-10-05 20:00,71
27-10-05 19:00,86
27-10-05 18:00,94
27-10-05 17:00,77
27-10-05 16:00,70
27-10-05 15:00,71
27-10-05 14:00,89
27-10-05 13:00,88
27-10-05 12:00,87
27-10-05 11:00,95
27-10-05 10:00,96
27-10-05 09:00,110
27-10-05 08:00,101
27-10-05 07:00,98
27-10-05 06:00,70
27-10-05 05:00,47
27-10-05 04:00,43
27-10-05 03:00,37
27-10-05 02:00,37
27-10-05 01:00,41
27-10-05 00:00,45
26-10-05 23:00,54
26-10-05 22:00,63
26-10-05 21:00,66
26-10-05 20:00,77
26-10-05 19:00,78
26-10-05 18:00,98
26-10-05 17:00,77
26-10-05 16:00,76
26-10-05 15:00,70
26-10-05 14:00,61
26-10-05 13:00,59
26-10-05 12:00,56
26-10-05 11:00,58
26-10-05 10:00,56
26-10-05 09:00,71
26-10-05 08:00,70
26-10-05 07:00,71
26-10-05 06:00,60
26-10-05 05:00,48
26-10-05 04:00,44
26-10-05 03:00,31
26-10-05 02:00,18
26-10-05 01:00,18
26-10-05 00:00,21
25-10-05 23:00,36
25-10-05 22:00,45
25-10-05 21:00,32
25-10-05 20:00,44
25-10-05 19:00,55
25-10-05 18:00,65
25-10-05 17:00,69
25-10-05 16:00,74
25-10-05 15:00,86
25-10-05 14:00,60
25-10-05 13:00,62
25-10-05 12:00,58
25-10-05 11:00,67
25-10-05 10:00,70
25-10-05 09:00,77
25-10-05 08:00,79
25-10-05 07:00,77
25-10-05 06:00,57
25-10-05 05:00,40
25-10-05 04:00,31
25-10-05 03:00,24
25-10-05 02:00,25
25-10-05 01:00,27
25-10-05 00:00,27
24-10-05 23:00,46
24-10-05 22:00,47
24-10-05 21:00,56
24-10-05 20:00,68
24-10-05 19:00,67
24-10-05 18:00,83
24-10-05 17:00,92
24-10-05 16:00,89
24-10-05 15:00,87
24-10-05 14:00,82
24-10-05 13:00,76
24-10-05 12:00,68
24-10-05 11:00,77
24-10-05 10:00,79
24-10-05 09:00,81
24-10-05 08:00,90
24-10-05 07:00,83
24-10-05 06:00,75
24-10-05 05:00,55
24-10-05 04:00,48
24-10-05 03:00,44
24-10-05 02:00,29
24-10-05 01:00,24
24-10-05 00:00,27
23-10-05 23:00,37
23-10-05 22:00,51
23-10-05 21:00,50
23-10-05 20:00,51
23-10-05 19:00,55
23-10-05 18:00,64
23-10-05 17:00,65
23-10-05 16:00,58
23-10-05 15:00,66
23-10-05 14:00,73
23-10-05 13:00,62
23-10-05 12:00,42
23-10-05 11:00,34
23-10-05 10:00,32
23-10-05 09:00,31
23-10-05 08:00,22
23-10-05 07:00,20
23-10-05 06:00,25
23-10-05 05:00,23
23-10-05 04:00,20
23-10-05 03:00,22
23-10-05 02:00,25
23-10-05 01:00,41
23-10-05 00:00,41
22-10-05 23:00,48
22-10-05 22:00,49
22-10-05 21:00,43
22-10-05 20:00,50
22-10-05 19:00,58
22-10-05 18:00,59
22-10-05 17:00,59
22-10-05 16:00,49
22-10-05 15:00,50
22-10-05 14:00,47
22-10-05 13:00,52
22-10-05 12:00,45
22-10-05 11:00,51
22-10-05 10:00,52
22-10-05 09:00,56
22-10-05 08:00,48
22-10-05 07:00,43
22-10-05 06:00,44
22-10-05 05:00,38
22-10-05 04:00,37
22-10-05 03:00,32
22-10-05 02:00,42
22-10-05 01:00,47
22-10-05 00:00,44
21-10-05 23:00,51
21-10-05 22:00,62
21-10-05 21:00,63
21-10-05 20:00,75
21-10-05 19:00,90
21-10-05 18:00,95
21-10-05 17:00,98
21-10-05 16:00,102
21-10-05 15:00,100
21-10-05 14:00,104
21-10-05 13:00,112
21-10-05 12:00,107
21-10-05 11:00,96
21-10-05 10:00,90
21-10-05 09:00,98
21-10-05 08:00,89
21-10-05 07:00,97
21-10-05 06:00,87
21-10-05 05:00,71
21-10-05 04:00,48
21-10-05 03:00,42
21-10-05 02:00,43
21-10-05 01:00,44
21-10-05 00:00,52
20-10-05 23:00,65
20-10-05 22:00,62
20-10-05 21:00,70
20-10-05 20:00,69
20-10-05 19:00,87
20-10-05 18:00,108
20-10-05 17:00,112
20-10-05 16:00,98
20-10-05 15:00,97
20-10-05 14:00,90
20-10-05 13:00,84
20-10-05 12:00,83
20-10-05 11:00,91
20-10-05 10:00,88
20-10-05 09:00,97
20-10-05 08:00,99
20-10-05 07:00,87
20-10-05 06:00,88
20-10-05 05:00,68
20-10-05 04:00,52
20-10-05 03:00,37
20-10-05 02:00,37
20-10-05 01:00,42
20-10-05 00:00,58
19-10-05 23:00,71
19-10-05 22:00,73
19-10-05 21:00,62
19-10-05 20:00,77
19-10-05 19:00,90
19-10-05 18:00,93
19-10-05 17:00,100
19-10-05 16:00,101
19-10-05 15:00,100
19-10-05 14:00,92
19-10-05 13:00,81
19-10-05 12:00,71
19-10-05 11:00,71
19-10-05 10:00,72
19-10-05 09:00,69
19-10-05 08:00,76
19-10-05 07:00,76
19-10-05 06:00,63
19-10-05 05:00,48
19-10-05 04:00,29
19-10-05 03:00,26
19-10-05 02:00,21
19-10-05 01:00,30
19-10-05 00:00,30
18-10-05 23:00,24
18-10-05 22:00,25
18-10-05 21:00,28
18-10-05 20:00,33
18-10-05 19:00,44
18-10-05 18:00,50
18-10-05 17:00,42
18-10-05 16:00,32
18-10-05 15:00,40
18-10-05 14:00,38
18-10-05 13:00,30
18-10-05 12:00,
18-10-05 11:00,
18-10-05 10:00,
18-10-05 09:00,
18-10-05 08:00,
18-10-05 07:00,
18-10-05 06:00,41
18-10-05 05:00,33
18-10-05 04:00,30
18-10-05 03:00,21
18-10-05 02:00,21
18-10-05 01:00,27
18-10-05 00:00,21
17-10-05 23:00,21
17-10-05 22:00,33
17-10-05 21:00,28
