Datum Zeit,Borna PM10
,µg/m³
31-10-05,42
30-10-05,36
29-10-05,46
28-10-05,34
27-10-05,30
26-10-05,19
25-10-05,11
24-10-05,22
23-10-05,11
22-10-05,24
21-10-05,48
20-10-05,42
19-10-05,37
18-10-05,20
17-10-05,17
16-10-05,12
15-10-05,53
14-10-05,54
13-10-05,54
12-10-05,55
11-10-05,43
10-10-05,49
09-10-05,29
08-10-05,40
07-10-05,48
06-10-05,53
05-10-05,48
04-10-05,37
03-10-05,24
02-10-05,18
01-10-05,19

