Datum Zeit,Plauen-Sued PM10
,µg/m³
30-11-06,55
29-11-06,33
28-11-06,29
27-11-06,22
26-11-06,40
25-11-06,33
24-11-06,25
23-11-06,18
22-11-06,16
21-11-06,16
20-11-06,20
19-11-06,19
18-11-06,26
17-11-06,28
16-11-06,29
15-11-06,8
14-11-06,4
13-11-06,12
12-11-06,8
11-11-06,18
10-11-06,23
09-11-06,14
08-11-06,34
07-11-06,48
06-11-06,40
05-11-06,26
04-11-06,21
03-11-06,15
02-11-06,17
01-11-06,11

