Datum Zeit,Zittau-Ost PM10
,µg/m³
30-11-06,42
29-11-06,38
28-11-06,32
27-11-06,34
26-11-06,32
25-11-06,26
24-11-06,21
23-11-06,18
22-11-06,25
21-11-06,18
20-11-06,17
19-11-06,33
18-11-06,37
17-11-06,37
16-11-06,24
15-11-06,13
14-11-06,11
13-11-06,9
12-11-06,5
11-11-06,21
10-11-06,21
09-11-06,10
08-11-06,41
07-11-06,36
06-11-06,19
05-11-06,6
04-11-06,24
03-11-06,19
02-11-06,10
01-11-06,9

