Datum Zeit,Borna PM10
,µg/m³
30-11-06,29
29-11-06,34
28-11-06,34
27-11-06,35
26-11-06,34
25-11-06,26
24-11-06,23
23-11-06,14
22-11-06,17
21-11-06,15
20-11-06,18
19-11-06,21
18-11-06,23
17-11-06,25
16-11-06,29
15-11-06,19
14-11-06,15
13-11-06,16
12-11-06,7
11-11-06,18
10-11-06,31
09-11-06,16
08-11-06,32
07-11-06,50
06-11-06,33
05-11-06,24
04-11-06,22
03-11-06,20
02-11-06,19
01-11-06,15

