Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-11-06,70
29-11-06,51
28-11-06,46
27-11-06,40
26-11-06,39
25-11-06,40
24-11-06,34
23-11-06,27
22-11-06,21
21-11-06,30
20-11-06,31
19-11-06,29
18-11-06,45
17-11-06,46
16-11-06,
15-11-06,
14-11-06,22
13-11-06,19
12-11-06,7
11-11-06,20
10-11-06,35
09-11-06,16
08-11-06,44
07-11-06,64
06-11-06,38
05-11-06,21
04-11-06,25
03-11-06,26
02-11-06,19
01-11-06,19

