Datum Zeit,Collmberg PM10
,µg/m³
30-11-06,25
29-11-06,25
28-11-06,24
27-11-06,29
26-11-06,25
25-11-06,21
24-11-06,14
23-11-06,7
22-11-06,11
21-11-06,8
20-11-06,11
19-11-06,14
18-11-06,17
17-11-06,12
16-11-06,11
15-11-06,8
14-11-06,8
13-11-06,7
12-11-06,5
11-11-06,13
10-11-06,14
09-11-06,9
08-11-06,24
07-11-06,37
06-11-06,25
05-11-06,18
04-11-06,16
03-11-06,11
02-11-06,9
01-11-06,10

