Datum Zeit,Schwartenberg PM10
,µg/m³
30-11-06,26
29-11-06,11
28-11-06,6
27-11-06,12
26-11-06,45
25-11-06,31
24-11-06,21
23-11-06,15
22-11-06,6
21-11-06,12
20-11-06,7
19-11-06,9
18-11-06,10
17-11-06,15
16-11-06,16
15-11-06,7
14-11-06,4
13-11-06,7
12-11-06,5
11-11-06,10
10-11-06,9
09-11-06,6
08-11-06,9
07-11-06,21
06-11-06,19
05-11-06,6
04-11-06,9
03-11-06,8
02-11-06,6
01-11-06,9

