Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-11-06,35
29-11-06,28
28-11-06,39
27-11-06,31
26-11-06,35
25-11-06,34
24-11-06,21
23-11-06,14
22-11-06,13
21-11-06,20
20-11-06,
19-11-06,
18-11-06,
17-11-06,
16-11-06,
15-11-06,9
14-11-06,9
13-11-06,12
12-11-06,6
11-11-06,14
10-11-06,18
09-11-06,9
08-11-06,30
07-11-06,43
06-11-06,26
05-11-06,18
04-11-06,20
03-11-06,15
02-11-06,10
01-11-06,11

