Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-11-06,15.02
29-11-06,
28-11-06,3.51
27-11-06,
26-11-06,30.32
25-11-06,
24-11-06,17.81
23-11-06,
22-11-06,3.95
21-11-06,
20-11-06,5.48
19-11-06,
18-11-06,7.92
17-11-06,
16-11-06,9.87
15-11-06,
14-11-06,
13-11-06,
12-11-06,
11-11-06,
10-11-06,
09-11-06,
08-11-06,7.26
07-11-06,
06-11-06,12.45
05-11-06,
04-11-06,
03-11-06,
02-11-06,4.11
01-11-06,

