Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-11-06,47
29-11-06,42
28-11-06,50
27-11-06,62
26-11-06,54
25-11-06,45
24-11-06,31
23-11-06,22
22-11-06,21
21-11-06,30
20-11-06,20
19-11-06,23
18-11-06,28
17-11-06,40
16-11-06,37
15-11-06,24
14-11-06,17
13-11-06,17
12-11-06,9
11-11-06,20
10-11-06,34
09-11-06,19
08-11-06,41
07-11-06,55
06-11-06,38
05-11-06,27
04-11-06,26
03-11-06,29
02-11-06,22
01-11-06,19

