Datum Zeit,Zittau-Ost PM10
,µg/m³
31-05-09,15
30-05-09,
29-05-09,
28-05-09,8
27-05-09,
26-05-09,
25-05-09,19
24-05-09,
23-05-09,
22-05-09,11
21-05-09,
20-05-09,
19-05-09,13
18-05-09,
17-05-09,
16-05-09,17
15-05-09,
14-05-09,
13-05-09,15
12-05-09,
11-05-09,
10-05-09,13
09-05-09,
08-05-09,
07-05-09,16
06-05-09,
05-05-09,
04-05-09,15
03-05-09,
02-05-09,
01-05-09,57

