Datum Zeit,Leipzig-West PM10
,µg/m³
31-05-09,15
30-05-09,15
29-05-09,12
28-05-09,13
27-05-09,16
26-05-09,25
25-05-09,22
24-05-09,17
23-05-09,15
22-05-09,19
21-05-09,21
20-05-09,16
19-05-09,14
18-05-09,11
17-05-09,16
16-05-09,13
15-05-09,21
14-05-09,16
13-05-09,13
12-05-09,13
11-05-09,24
10-05-09,21
09-05-09,18
08-05-09,18
07-05-09,21
06-05-09,12
05-05-09,14
04-05-09,14
03-05-09,34
02-05-09,21
01-05-09,38

