Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-05-09,
30-05-09,10.25
29-05-09,
28-05-09,9.11
27-05-09,
26-05-09,19.80
25-05-09,
24-05-09,11.36
23-05-09,
22-05-09,11.36
21-05-09,
20-05-09,13.19
19-05-09,
18-05-09,10.55
17-05-09,
16-05-09,10.49
15-05-09,
14-05-09,12.23
13-05-09,
12-05-09,6.87
11-05-09,
10-05-09,10.29
09-05-09,
08-05-09,14.43
07-05-09,
06-05-09,8.47
05-05-09,
04-05-09,13.00
03-05-09,
02-05-09,27.21
01-05-09,

