Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-05-09,23
30-05-09,20
29-05-09,17
28-05-09,22
27-05-09,17
26-05-09,32
25-05-09,32
24-05-09,18
23-05-09,18
22-05-09,25
21-05-09,19
20-05-09,25
19-05-09,29
18-05-09,21
17-05-09,17
16-05-09,23
15-05-09,23
14-05-09,18
13-05-09,22
12-05-09,21
11-05-09,33
10-05-09,23
09-05-09,25
08-05-09,25
07-05-09,32
06-05-09,19
05-05-09,27
04-05-09,30
03-05-09,38
02-05-09,43
01-05-09,61

