Datum Zeit,Niesky PM10
,µg/m³
31-05-09,17
30-05-09,15
29-05-09,9
28-05-09,
27-05-09,12
26-05-09,33
25-05-09,22
24-05-09,14
23-05-09,
22-05-09,14
21-05-09,18
20-05-09,15
19-05-09,14
18-05-09,13
17-05-09,16
16-05-09,18
15-05-09,24
14-05-09,17
13-05-09,14
12-05-09,12
11-05-09,17
10-05-09,18
09-05-09,17
08-05-09,18
07-05-09,21
06-05-09,16
05-05-09,18
04-05-09,18
03-05-09,26
02-05-09,23
01-05-09,55

