Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-05-09,16
30-05-09,17
29-05-09,17
28-05-09,17
27-05-09,14
26-05-09,30
25-05-09,25
24-05-09,14
23-05-09,15
22-05-09,23
21-05-09,19
20-05-09,19
19-05-09,22
18-05-09,14
17-05-09,15
16-05-09,15
15-05-09,25
14-05-09,19
13-05-09,21
12-05-09,16
11-05-09,27
10-05-09,25
09-05-09,19
08-05-09,21
07-05-09,26
06-05-09,12
05-05-09,17
04-05-09,21
03-05-09,34
02-05-09,30
01-05-09,41

