Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-05-09,
30-05-09,11.25
29-05-09,
28-05-09,8.90
27-05-09,
26-05-09,17.47
25-05-09,
24-05-09,10.77
23-05-09,
22-05-09,12.12
21-05-09,
20-05-09,13.66
19-05-09,
18-05-09,11.87
17-05-09,
16-05-09,11.43
15-05-09,
14-05-09,10.48
13-05-09,
12-05-09,11.32
11-05-09,
10-05-09,12.09
09-05-09,
08-05-09,13.88
07-05-09,
06-05-09,10.00
05-05-09,
04-05-09,11.66
03-05-09,
02-05-09,24.80
01-05-09,

