Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-05-09,
30-05-09,1.02
29-05-09,
28-05-09,3.65
27-05-09,
26-05-09,12.09
25-05-09,
24-05-09,8.91
23-05-09,
22-05-09,5.54
21-05-09,
20-05-09,11.90
19-05-09,
18-05-09,
17-05-09,
16-05-09,5.44
15-05-09,
14-05-09,9.22
13-05-09,
12-05-09,4.94
11-05-09,
10-05-09,8.28
09-05-09,
08-05-09,8.95
07-05-09,
06-05-09,2.11
05-05-09,
04-05-09,6.29
03-05-09,
02-05-09,14.22
01-05-09,

