Datum Zeit,Glauchau PM10
,µg/m³
28-02-17,6
27-02-17,16
26-02-17,10
25-02-17,12
24-02-17,9
23-02-17,5
22-02-17,4
21-02-17,8
20-02-17,15
19-02-17,17
18-02-17,13
17-02-17,15
16-02-17,47
15-02-17,71
14-02-17,81
13-02-17,73
12-02-17,32
11-02-17,35
10-02-17,56
09-02-17,53
08-02-17,43
07-02-17,50
06-02-17,31
05-02-17,12
04-02-17,20
03-02-17,30
02-02-17,34
01-02-17,23

