Datum Zeit,Leipzig-West PM2.5
,µg/m³
28-02-17,
27-02-17,
26-02-17,
25-02-17,
24-02-17,
23-02-17,
22-02-17,
21-02-17,
20-02-17,
19-02-17,
18-02-17,
17-02-17,
16-02-17,
15-02-17,
14-02-17,82.94
13-02-17,64.00
12-02-17,66.46
11-02-17,66.41
10-02-17,58.48
09-02-17,42.87
08-02-17,
07-02-17,38.61
06-02-17,24.85
05-02-17,14.79
04-02-17,17.75
03-02-17,17.30
02-02-17,24.63
01-02-17,45.78

