Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
28-02-17,
27-02-17,
26-02-17,
25-02-17,
24-02-17,
23-02-17,
22-02-17,
21-02-17,
20-02-17,
19-02-17,
18-02-17,
17-02-17,
16-02-17,
15-02-17,
14-02-17,129
13-02-17,99
12-02-17,90
11-02-17,88
10-02-17,85
09-02-17,63
08-02-17,63
07-02-17,54
06-02-17,40
05-02-17,23
04-02-17,33
03-02-17,25
02-02-17,32
01-02-17,69

