Datum Zeit,Klingenthal PM10
,µg/m³
28-02-17,
27-02-17,
26-02-17,
25-02-17,
24-02-17,
23-02-17,
22-02-17,
21-02-17,
20-02-17,
19-02-17,9
18-02-17,5
17-02-17,15
16-02-17,35
15-02-17,30
14-02-17,21
13-02-17,23
12-02-17,27
11-02-17,27
10-02-17,37
09-02-17,44
08-02-17,36
07-02-17,21
06-02-17,18
05-02-17,11
04-02-17,17
03-02-17,35
02-02-17,37
01-02-17,33

