Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
28-02-17,
27-02-17,
26-02-17,
25-02-17,
24-02-17,
23-02-17,
22-02-17,
21-02-17,
20-02-17,
19-02-17,
18-02-17,
17-02-17,
16-02-17,
15-02-17,
14-02-17,29.07
13-02-17,57.04
12-02-17,32.12
11-02-17,30.85
10-02-17,41.16
09-02-17,46.71
08-02-17,38.74
07-02-17,41.77
06-02-17,23.67
05-02-17,8.31
04-02-17,12.60
03-02-17,23.33
02-02-17,25.38
01-02-17,27.92

