Datum Zeit,Chemnitz-Leipziger Str. NO2
,µg/m³
01-03-17 00:00,
28-02-17 23:00,
28-02-17 22:00,
28-02-17 21:00,
28-02-17 20:00,
28-02-17 19:00,
28-02-17 18:00,
28-02-17 17:00,
28-02-17 16:00,
28-02-17 15:00,
28-02-17 14:00,
28-02-17 13:00,
28-02-17 12:00,
28-02-17 11:00,48
28-02-17 10:00,50
28-02-17 09:00,69
28-02-17 08:00,75
28-02-17 07:00,38
28-02-17 06:00,15
28-02-17 05:00,28
28-02-17 04:00,15
28-02-17 03:00,10
28-02-17 02:00,13
28-02-17 01:00,15
28-02-17 00:00,20
27-02-17 23:00,22
27-02-17 22:00,21
27-02-17 21:00,53
27-02-17 20:00,56
27-02-17 19:00,73
27-02-17 18:00,98
27-02-17 17:00,101
27-02-17 16:00,94
27-02-17 15:00,57
27-02-17 14:00,77
27-02-17 13:00,47
27-02-17 12:00,83
27-02-17 11:00,68
27-02-17 10:00,66
27-02-17 09:00,79
27-02-17 08:00,103
27-02-17 07:00,79
27-02-17 06:00,46
27-02-17 05:00,48
27-02-17 04:00,29
27-02-17 03:00,23
27-02-17 02:00,23
27-02-17 01:00,17
27-02-17 00:00,16
26-02-17 23:00,27
26-02-17 22:00,30
26-02-17 21:00,62
26-02-17 20:00,50
26-02-17 19:00,44
26-02-17 18:00,44
26-02-17 17:00,30
26-02-17 16:00,30
26-02-17 15:00,28
26-02-17 14:00,26
26-02-17 13:00,26
26-02-17 12:00,28
26-02-17 11:00,26
26-02-17 10:00,30
26-02-17 09:00,26
26-02-17 08:00,20
26-02-17 07:00,14
26-02-17 06:00,12
26-02-17 05:00,12
26-02-17 04:00,12
26-02-17 03:00,14
26-02-17 02:00,16
26-02-17 01:00,21
26-02-17 00:00,31
25-02-17 23:00,34
25-02-17 22:00,49
25-02-17 21:00,57
25-02-17 20:00,58
25-02-17 19:00,61
25-02-17 18:00,54
25-02-17 17:00,49
25-02-17 16:00,41
25-02-17 15:00,38
25-02-17 14:00,37
25-02-17 13:00,44
25-02-17 12:00,48
25-02-17 11:00,38
25-02-17 10:00,49
25-02-17 09:00,43
25-02-17 08:00,53
25-02-17 07:00,37
25-02-17 06:00,17
25-02-17 05:00,12
25-02-17 04:00,10
25-02-17 03:00,9
25-02-17 02:00,11
25-02-17 01:00,14
25-02-17 00:00,17
24-02-17 23:00,36
24-02-17 22:00,54
24-02-17 21:00,70
24-02-17 20:00,72
24-02-17 19:00,94
24-02-17 18:00,79
24-02-17 17:00,49
24-02-17 16:00,36
24-02-17 15:00,30
24-02-17 14:00,30
24-02-17 13:00,27
24-02-17 12:00,23
24-02-17 11:00,24
24-02-17 10:00,23
24-02-17 09:00,20
24-02-17 08:00,18
24-02-17 07:00,14
24-02-17 06:00,8
24-02-17 05:00,6
24-02-17 04:00,5
24-02-17 03:00,5
24-02-17 02:00,5
24-02-17 01:00,6
24-02-17 00:00,8
23-02-17 23:00,11
23-02-17 22:00,13
23-02-17 21:00,11
23-02-17 20:00,15
23-02-17 19:00,27
23-02-17 18:00,27
23-02-17 17:00,42
23-02-17 16:00,55
23-02-17 15:00,54
23-02-17 14:00,51
23-02-17 13:00,41
23-02-17 12:00,32
23-02-17 11:00,40
23-02-17 10:00,38
23-02-17 09:00,34
23-02-17 08:00,39
23-02-17 07:00,46
23-02-17 06:00,42
23-02-17 05:00,20
23-02-17 04:00,7
23-02-17 03:00,6
23-02-17 02:00,6
23-02-17 01:00,7
23-02-17 00:00,9
22-02-17 23:00,15
22-02-17 22:00,10
22-02-17 21:00,13
22-02-17 20:00,19
22-02-17 19:00,29
22-02-17 18:00,40
22-02-17 17:00,41
22-02-17 16:00,40
22-02-17 15:00,34
22-02-17 14:00,30
22-02-17 13:00,22
22-02-17 12:00,20
22-02-17 11:00,19
22-02-17 10:00,22
22-02-17 09:00,36
22-02-17 08:00,37
22-02-17 07:00,31
22-02-17 06:00,19
22-02-17 05:00,17
22-02-17 04:00,18
22-02-17 03:00,19
22-02-17 02:00,18
22-02-17 01:00,25
22-02-17 00:00,30
21-02-17 23:00,41
21-02-17 22:00,45
21-02-17 21:00,38
21-02-17 20:00,47
21-02-17 19:00,42
21-02-17 18:00,37
21-02-17 17:00,33
21-02-17 16:00,31
21-02-17 15:00,28
21-02-17 14:00,24
21-02-17 13:00,24
21-02-17 12:00,24
21-02-17 11:00,28
21-02-17 10:00,28
21-02-17 09:00,33
21-02-17 08:00,30
21-02-17 07:00,31
21-02-17 06:00,17
21-02-17 05:00,12
21-02-17 04:00,10
21-02-17 03:00,9
21-02-17 02:00,10
21-02-17 01:00,12
21-02-17 00:00,13
20-02-17 23:00,14
20-02-17 22:00,16
20-02-17 21:00,22
20-02-17 20:00,26
20-02-17 19:00,40
20-02-17 18:00,50
20-02-17 17:00,54
20-02-17 16:00,50
20-02-17 15:00,40
20-02-17 14:00,35
20-02-17 13:00,33
20-02-17 12:00,40
20-02-17 11:00,50
20-02-17 10:00,56
20-02-17 09:00,59
20-02-17 08:00,68
20-02-17 07:00,58
20-02-17 06:00,50
20-02-17 05:00,36
20-02-17 04:00,25
20-02-17 03:00,24
20-02-17 02:00,22
20-02-17 01:00,19
20-02-17 00:00,21
19-02-17 23:00,26
19-02-17 22:00,27
19-02-17 21:00,25
19-02-17 20:00,28
19-02-17 19:00,30
19-02-17 18:00,46
19-02-17 17:00,31
19-02-17 16:00,31
19-02-17 15:00,35
19-02-17 14:00,33
19-02-17 13:00,22
19-02-17 12:00,21
19-02-17 11:00,21
19-02-17 10:00,34
19-02-17 09:00,46
19-02-17 08:00,51
19-02-17 07:00,42
19-02-17 06:00,35
19-02-17 05:00,30
19-02-17 04:00,33
19-02-17 03:00,42
19-02-17 02:00,49
19-02-17 01:00,48
19-02-17 00:00,53
18-02-17 23:00,59
18-02-17 22:00,60
18-02-17 21:00,68
18-02-17 20:00,73
18-02-17 19:00,76
18-02-17 18:00,61
18-02-17 17:00,48
18-02-17 16:00,44
18-02-17 15:00,62
18-02-17 14:00,47
18-02-17 13:00,38
18-02-17 12:00,51
18-02-17 11:00,41
18-02-17 10:00,40
18-02-17 09:00,37
18-02-17 08:00,26
18-02-17 07:00,24
18-02-17 06:00,21
18-02-17 05:00,21
18-02-17 04:00,18
18-02-17 03:00,17
18-02-17 02:00,16
18-02-17 01:00,19
18-02-17 00:00,24
17-02-17 23:00,29
17-02-17 22:00,29
17-02-17 21:00,37
17-02-17 20:00,37
17-02-17 19:00,59
17-02-17 18:00,66
17-02-17 17:00,85
17-02-17 16:00,79
17-02-17 15:00,83
17-02-17 14:00,81
17-02-17 13:00,63
17-02-17 12:00,56
17-02-17 11:00,57
17-02-17 10:00,68
17-02-17 09:00,78
17-02-17 08:00,77
17-02-17 07:00,54
17-02-17 06:00,28
17-02-17 05:00,28
17-02-17 04:00,27
17-02-17 03:00,24
17-02-17 02:00,26
17-02-17 01:00,24
17-02-17 00:00,28
16-02-17 23:00,52
16-02-17 22:00,53
16-02-17 21:00,91
16-02-17 20:00,123
16-02-17 19:00,116
16-02-17 18:00,115
16-02-17 17:00,106
16-02-17 16:00,100
16-02-17 15:00,74
16-02-17 14:00,79
16-02-17 13:00,74
16-02-17 12:00,73
16-02-17 11:00,79
16-02-17 10:00,87
16-02-17 09:00,111
16-02-17 08:00,102
16-02-17 07:00,88
16-02-17 06:00,71
16-02-17 05:00,69
16-02-17 04:00,61
16-02-17 03:00,67
16-02-17 02:00,70
16-02-17 01:00,76
16-02-17 00:00,86
15-02-17 23:00,92
15-02-17 22:00,101
15-02-17 21:00,104
15-02-17 20:00,127
15-02-17 19:00,138
15-02-17 18:00,144
15-02-17 17:00,141
15-02-17 16:00,80
15-02-17 15:00,62
15-02-17 14:00,60
15-02-17 13:00,78
15-02-17 12:00,99
15-02-17 11:00,98
15-02-17 10:00,110
15-02-17 09:00,113
15-02-17 08:00,96
15-02-17 07:00,92
15-02-17 06:00,81
15-02-17 05:00,70
15-02-17 04:00,69
15-02-17 03:00,80
15-02-17 02:00,77
15-02-17 01:00,79
15-02-17 00:00,93
14-02-17 23:00,95
14-02-17 22:00,103
14-02-17 21:00,79
14-02-17 20:00,91
14-02-17 19:00,154
14-02-17 18:00,114
14-02-17 17:00,126
14-02-17 16:00,78
14-02-17 15:00,87
14-02-17 14:00,70
14-02-17 13:00,44
14-02-17 12:00,42
14-02-17 11:00,49
14-02-17 10:00,50
14-02-17 09:00,74
14-02-17 08:00,82
14-02-17 07:00,79
14-02-17 06:00,58
14-02-17 05:00,59
14-02-17 04:00,37
14-02-17 03:00,33
14-02-17 02:00,27
14-02-17 01:00,43
14-02-17 00:00,58
13-02-17 23:00,50
13-02-17 22:00,52
13-02-17 21:00,64
13-02-17 20:00,68
13-02-17 19:00,51
13-02-17 18:00,52
13-02-17 17:00,52
13-02-17 16:00,38
13-02-17 15:00,38
13-02-17 14:00,29
13-02-17 13:00,26
13-02-17 12:00,39
13-02-17 11:00,50
13-02-17 10:00,67
13-02-17 09:00,86
13-02-17 08:00,55
13-02-17 07:00,72
13-02-17 06:00,42
13-02-17 05:00,42
13-02-17 04:00,43
13-02-17 03:00,44
13-02-17 02:00,35
13-02-17 01:00,33
13-02-17 00:00,30
12-02-17 23:00,30
12-02-17 22:00,26
12-02-17 21:00,31
12-02-17 20:00,27
12-02-17 19:00,37
12-02-17 18:00,32
12-02-17 17:00,29
12-02-17 16:00,28
12-02-17 15:00,33
12-02-17 14:00,27
12-02-17 13:00,30
12-02-17 12:00,31
12-02-17 11:00,34
12-02-17 10:00,27
12-02-17 09:00,20
12-02-17 08:00,18
12-02-17 07:00,16
12-02-17 06:00,16
12-02-17 05:00,23
12-02-17 04:00,21
12-02-17 03:00,21
12-02-17 02:00,21
12-02-17 01:00,21
12-02-17 00:00,26
11-02-17 23:00,32
11-02-17 22:00,35
11-02-17 21:00,33
11-02-17 20:00,39
11-02-17 19:00,45
11-02-17 18:00,45
11-02-17 17:00,38
11-02-17 16:00,42
11-02-17 15:00,43
11-02-17 14:00,42
11-02-17 13:00,40
11-02-17 12:00,39
11-02-17 11:00,39
11-02-17 10:00,54
11-02-17 09:00,45
11-02-17 08:00,42
11-02-17 07:00,27
11-02-17 06:00,27
11-02-17 05:00,30
11-02-17 04:00,28
11-02-17 03:00,29
11-02-17 02:00,19
11-02-17 01:00,19
11-02-17 00:00,28
10-02-17 23:00,37
10-02-17 22:00,32
10-02-17 21:00,30
10-02-17 20:00,37
10-02-17 19:00,48
10-02-17 18:00,55
10-02-17 17:00,52
10-02-17 16:00,60
10-02-17 15:00,50
10-02-17 14:00,48
10-02-17 13:00,61
10-02-17 12:00,52
10-02-17 11:00,45
10-02-17 10:00,41
10-02-17 09:00,42
10-02-17 08:00,55
10-02-17 07:00,55
10-02-17 06:00,36
10-02-17 05:00,33
10-02-17 04:00,25
10-02-17 03:00,29
10-02-17 02:00,29
10-02-17 01:00,27
10-02-17 00:00,29
09-02-17 23:00,30
09-02-17 22:00,25
09-02-17 21:00,29
09-02-17 20:00,30
09-02-17 19:00,32
09-02-17 18:00,33
09-02-17 17:00,31
09-02-17 16:00,31
