Datum Zeit,Collmberg PM2.5
,µg/m³
28-02-17,
27-02-17,
26-02-17,
25-02-17,
24-02-17,
23-02-17,
22-02-17,
21-02-17,
20-02-17,
19-02-17,
18-02-17,
17-02-17,
16-02-17,
15-02-17,
14-02-17,66.37
13-02-17,62.82
12-02-17,66.46
11-02-17,64.47
10-02-17,60.69
09-02-17,41.58
08-02-17,38.91
07-02-17,39.13
06-02-17,10.75
05-02-17,9.31
04-02-17,16.07
03-02-17,11.34
02-02-17,25.95
01-02-17,43.96

